tag_id,tag_name,tag_type,pi_name,ui_display_name,data_type,uom_id,uom_name,uom_description,model_id,model_tag_id,formula_expression
1348,Air_Compressor_Turbine_D_Steam_Benefit,inferred,NULL,Air Compressor Turbine D Steam Benefit,real,20,$/ HR,21,1,2519,"if((abs([Air_Compressor_Turbine_D_Steam_actual]*([HP_Steam_Cost_actual]-[LP_Steam_Cost_actual])-[Air_Compressor_Turbine_D_Steam_optimum]*([HP_Steam_Cost_optimum]-[LP_Steam_Cost_optimum])))>0.5,[Air_Compressor_Turbine_D_Steam_actual]*([HP_Steam_Cost_actual]-[LP_Steam_Cost_actual])-[Air_Compressor_Turbine_D_Steam_optimum]*([HP_Steam_Cost_optimum]-[LP_Steam_Cost_optimum]),0)"
4463,Air_Compressor_Turbine_D_Steam_CO2_Emission,inferred,NULL,Air Compressor Turbine D CO2 Emission,real,3,MT/ HR,3,1,5626,[Boilers_Specific_Energy_Consumption_actual]/[LHV_actual]*([Air_Compressor_Turbine_D_Steam_actual]-[Air_Compressor_Turbine_D_Steam_optimum])*[Fuel_Emission_Factor_actual]
910,Air_Compressor_Turbine_D_Steam_Energy,inferred,NULL,Air Compressor Turbine D Steam Energy,real,17,GJ/ HR,18,1,909,[Air_Compressor_Turbine_D_Steam]*([HP_Steam_Enthalpy]-[LP_Steam_Enthalpy])*4.184/1000
1446,Air_Compressor_Turbine_D_Steam_Imbalance,inferred,NULL,Air Compressor Turbine D Steam Imbalance,real,5,%,5,1,2617,"if([Air_Compressor_Turbine_D_Status]==0,0,(([Air_Compressor_Turbine_D_Steam]-[Air_Compressor_Turbine_D_Steam_Regression])/[Air_Compressor_Turbine_D_Steam_Regression])*100)"
3085,Air_Compressor_Turbine_D_Steam_KEV,inferred,NULL,Air Compressor Turbine D Steam,real,3,MT/ HR,3,1,4244,[Air_Compressor_Turbine_D_Steam]*[Air_Compressor_Turbine_D_Status]
1677,Air_Compressor_Turbine_D_Steam_param,inferred,NULL,Air Compressor Turbine D Steam param,real,27,-,28,1,2842,[Air_Compressor_Turbine_D_Steam]
1442,Air_Compressor_Turbine_D_Steam_Regression,inferred,NULL,Air Compressor Turbine D Steam Regression,real,5,%,5,1,2613,((13.34*([Air_compressor_D_Discharge_flow])*92.96+4614.5)/0.9/1000)
4421,Air_Compressor_Turbine_D_Steam_warmup,inferred,NULL,Air_Compressor_Turbine_D_Steam_warmup,real,3,MT/ HR,3,1,5585,"if([Air_Compressor_Turbine_D_Steam_raw]>100 && [Air_Compressor_Turbine_D_Steam_raw]<12500 && [Air_Compressor_Turbine_D_Status]==0,[Air_Compressor_Turbine_D_Steam_raw]/1000,0)"
1141,Air_Compressor_Turbines_Running,inferred,NULL,Air Compressor Turbines Running,real,21,Number,22,1,1143,[Air_Compressor_Turbine_A_Status]+[Air_Compressor_Turbine_D_Status]
4005,Air_cost_factor,inferred,NULL,Factor for air cost,real,27,-,28,1,5169,((([Air_Compressor_Turbine_A_Steam_optimum]+[Air_Compressor_Turbine_D_Steam_optimum])*(([HP_Steam_Enthalpy_optimum]-[LP_Steam_Enthalpy_optimum])*4.184*[HP_Steam_enthalpy_Cost_optimum]/1000)+([Air_Compressor_Motor_B_Power_optimum]+[Air_Compressor_Motor_C_Power_optimum])*3.6*[Power_Rate_optimum])/([Air_compressor_B_Discharge_flow_optimum]+[Air_compressor_C_Discharge_flow_optimum]+[Air_compressor_A_Discharge_flow_optimum]+[Air_compressor_D_Discharge_flow_optimum]))/((([Air_Compressor_Turbine_A_Steam_actual]+[Air_Compressor_Turbine_D_Steam_actual])*(([HP_Steam_Enthalpy_actual]-[LP_Steam_Enthalpy_actual])*4.184*[HP_Steam_enthalpy_Cost_actual]/1000)+([Air_Compressor_Motor_B_Power_actual]+[Air_Compressor_Motor_C_Power_actual])*3.6*[Power_Rate_actual])/([Air_compressor_B_Discharge_flow_actual]+[Air_compressor_C_Discharge_flow_actual]+[Air_compressor_A_Discharge_flow_actual]+[Air_compressor_D_Discharge_flow_actual]))
4106,Air_cost_from_motors,inferred,NULL,Air cost from Motors,real,22,$/ MT,23,1,5270,([Air_Compressor_Motor_B_Power]+[Air_Compressor_Motor_C_Power])*3.6*[Power_Rate]/([Air_compressor_B_Discharge_flow]+[Air_compressor_C_Discharge_flow])
4105,Air_cost_from_turbines,inferred,NULL,Air cost from turbines,real,22,$/ MT,23,1,5269,(([Air_Compressor_Turbine_A_Steam]+[Air_Compressor_Turbine_D_Steam])*([HP_Steam_Cost]-[LP_Steam_Cost]))/([Air_compressor_A_Discharge_flow]+[Air_compressor_D_Discharge_flow])
4006,Air_cost_target,inferred,NULL,Air cost Target,real,22,$/ MT,23,1,5170,[Air_cost_factor_actual]*[Air_KPI_doller_actual]
1624,Air_density,inferred,NULL,Air density,real,3,MT/ HR,3,1,2789,1.2929999999999999
1810,Air_KPI_doller,inferred,NULL,Compressed Air,real,22,$/ MT,23,1,2971,(([Air_Compressor_Turbine_A_Steam]+[Air_Compressor_Turbine_D_Steam])*(([HP_Steam_Enthalpy]-[LP_Steam_Enthalpy])*4.184*[HP_Steam_enthalpy_Cost]/1000)+([Air_Compressor_Motor_B_Power]+[Air_Compressor_Motor_C_Power])*3.6*[Power_Rate])/([Air_compressor_B_Discharge_flow]+[Air_compressor_C_Discharge_flow]+[Air_compressor_A_Discharge_flow]+[Air_compressor_D_Discharge_flow])
2125,Air_vent_upper_bound,inferred,NULL,Air vent upper bound,real,3,MT/ HR,3,1,3281,10
1236,All_HP_turbine_work,inferred,NULL,All HP turbine work,real,17,GJ/ HR,18,1,2419,[HPS_to_Turbines]*[HP_Turbine_Efficiency]*([HP_Steam_Enthalpy]*4.184/1000-[LP_Steam_Enthalpy]*4.184/1000)
2292,Arrazi_Plant_Load_1,inferred,NULL,Arrazi Plant Load 1,real,6,GJ/ T,6,1,3451,"if(missing([Arrazi_Plant_Load]),0,[Arrazi_Plant_Load])"
2293,Arrazi_Plant_Status,inferred,NULL,Arrazi Plant Status,real,6,GJ/ T,6,1,3452,"if([Arrazi_Plant_Load_1]<70,0,1)"
2198,ASCV_Opening_Margin,inferred,NULL,ASCV Opening Margin,real,20,$/ HR,21,1,3357,"if([ASCV_Opening]-[ASCV_Optimum_Opening]>5,[ASCV_Opening]-[ASCV_Optimum_Opening],0)"
2197,ASCV_Optimum_Opening,inferred,NULL,ASCV Optimum Opening,real,20,$/ HR,21,1,3356,"if(-0.0016*[CO2_Sale_flow]+61.883<0,0,-0.0016*[CO2_Sale_flow]+61.883)*[PK_5070_status]"
4672,Benefit_Switching_off_all_fans_dump_cooler,inferred,NULL,Benefit_Switching_off_all_fans_dump_cooler,real,20,$/ HR,21,1,5835,[Dump_Cooler_Power]*3.6*13.34*0+470/1000*48
4673,Benefit_Switching_off_one_fan_dump_cooler,inferred,NULL,Benefit_Switching_off_one_fan_dump_cooler,real,20,$/ HR,21,1,5836,[Benefit_Switching_off_all_fans_dump_cooler]/6
2925,BFW_A_Cost,inferred,NULL,"BFW A Cost  ",real,20,$/ HR,21,1,4084,[BFW_A_Motor_Power]*3.6*[Power_Rate]
257,BFW_A_Motor_Power,inferred,NULL,BFW A Motor Power,real,19,MW,20,1,257,1.73*[Voltage_LP]*[BFW_A_AMPS]*[BFW_A_Motor_Status]*[power_factor]/1000/1000
1338,BFW_A_Motor_Power_Benefit,inferred,NULL,BFW A Motor Power Benefit,real,20,$/ HR,21,1,2509,"if((abs(([BFW_A_Motor_Power_actual]-[BFW_A_Motor_Power_optimum])*3.6*[Power_Rate_actual]))>0.5,([BFW_A_Motor_Power_actual]-[BFW_A_Motor_Power_optimum])*3.6*[Power_Rate_actual],0)"
4446,BFW_A_Motor_Power_CO2_Emission,inferred,NULL,BFW Motor A CO2 Emission,real,3,MT/ HR,3,1,5609,([BFW_A_Motor_Power_actual]-[BFW_A_Motor_Power_optimum])*[Power_Emission_Factor_actual]
1919,BFW_A_Motor_Power_cons,inferred,NULL,BFW A Motor Power cons,real,3,MT/ HR,3,1,3078,"if([BFW_A_Motor_Status]==1,[BFW_A_Motor_Power],[BFW_A_Motor_Power_Regression])"
1461,BFW_A_Motor_Power_Imbalance,inferred,NULL,BFW A Motor Power Imbalance,real,5,%,5,1,2632,[BFW_A_Motor_Power_cons]-[BFW_A_Motor_Power_Regression]
3071,BFW_A_Motor_Power_KEV,inferred,NULL,BFW A Motor Power,real,19,MW,20,1,4230,[BFW_A_Motor_Power]*[BFW_A_Motor_Status]
1455,BFW_A_Motor_Power_Regression,inferred,NULL,BFW A Motor Power Regression,real,5,%,5,1,2626,((-0.0016*([BFW_Flow_Consumption]/[BFW_Drives_Running])^2+1.8045*([BFW_Flow_Consumption]/[BFW_Drives_Running])+401.61)/1000)/0.95
230,BFW_A_Motor_Status,inferred,NULL,BFW A Motor Status,real,21,Number,22,1,230,"if(([BFW_A_AMPS]>60)||([BFW_A_Vibrations]>10)||([BFW_A_Bearing_temp]>60),1,0)"
231,BFW_B_Turb_Status,inferred,NULL,BFW B Turbine Status,real,21,Number,22,1,231,"if(([BFW_B_Turb_Steam_raw]/1000)>8,1,0)"
183,BFW_B_Turb_Steam,inferred,NULL,BFW B Turbine Steam,real,3,MT/ HR,3,1,183,"if([BFW_B_Turb_Steam_raw]<100,0,[BFW_B_Turb_Steam_raw]/1000)"
1341,BFW_B_Turb_Steam_Benefit,inferred,NULL,BFW B Turb Steam Benefit,real,20,$/ HR,21,1,2512,"if((abs(([BFW_B_Turb_Steam_actual]-[BFW_B_Turb_Steam_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual]))>0.5,([BFW_B_Turb_Steam_actual]-[BFW_B_Turb_Steam_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual],0)"
4457,BFW_B_Turb_Steam_CO2_Emission,inferred,NULL,BFW Turbine B CO2 Emission,real,3,MT/ HR,3,1,5620,[Boilers_Specific_Energy_Consumption_actual]/[LHV_actual]*([BFW_B_Turb_Steam_actual]-[BFW_B_Turb_Steam_optimum])*[Fuel_Emission_Factor_actual]
901,BFW_B_Turb_Steam_Energy,inferred,NULL,BFW B Turbine Steam Energy,real,17,GJ/ HR,18,1,900,[BFW_B_Turb_Steam]*([HP_Steam_Enthalpy]-[LP_Steam_Enthalpy])*4.184/1000
1462,BFW_B_Turb_Steam_Imbalance,inferred,NULL,BFW B Turb Steam Imbalance,real,5,%,5,1,2633,[BFW_B_Turb_Steam_cons]-[BFW_B_Turb_Steam_Regression]
1456,BFW_B_Turb_Steam_Regression,inferred,NULL,BFW B Turb Steam Regression,real,5,%,5,1,2627,((-0.0233*([BFW_Flow_Consumption]/[BFW_Drives_Running])^2+26.665*([BFW_Flow_Consumption]/[BFW_Drives_Running])+10505)/1000)
4415,BFW_B_Turb_Steam_warmup,inferred,NULL,BFW_B_Turb_Steam_warmup,real,3,MT/ HR,3,1,5579,"if([BFW_B_Turb_Steam_raw]>100 && [BFW_B_Turb_Steam_raw]<8000 && [BFW_B_Turb_Status]==0,[BFW_B_Turb_Steam_raw]/1000,0)"
232,BFW_C_Turb_Status,inferred,NULL,BFW C Turbine Status,real,21,Number,22,1,232,"if(([BFW_C_Turb_Steam_raw]/1000)>8,1,0)"
184,BFW_C_Turb_Steam,inferred,NULL,BFW C Turbine Steam,real,3,MT/ HR,3,1,184,"if([BFW_C_Turb_Steam_raw]<100,0,[BFW_C_Turb_Steam_raw]/1000)"
1342,BFW_C_Turb_Steam_Benefit,inferred,NULL,BFW C Turb Steam Benefit,real,20,$/ HR,21,1,2513,"if((abs(([BFW_C_Turb_Steam_actual]-[BFW_C_Turb_Steam_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual]))>0.5,([BFW_C_Turb_Steam_actual]-[BFW_C_Turb_Steam_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual],0)"
4458,BFW_C_Turb_Steam_CO2_Emission,inferred,NULL,BFW Turbine C CO2 Emission,real,3,MT/ HR,3,1,5621,[Boilers_Specific_Energy_Consumption_actual]/[LHV_actual]*([BFW_C_Turb_Steam_actual]-[BFW_C_Turb_Steam_optimum])*[Fuel_Emission_Factor_actual]
902,BFW_C_Turb_Steam_Energy,inferred,NULL,BFW C Turbine Steam Energy,real,17,GJ/ HR,18,1,901,[BFW_C_Turb_Steam]*([HP_Steam_Enthalpy]-[LP_Steam_Enthalpy])*4.184/1000
1463,BFW_C_Turb_Steam_Imbalance,inferred,NULL,BFW C Turb Steam Imbalance,real,5,%,5,1,2634,[BFW_C_Turb_Steam_cons]-[BFW_C_Turb_Steam_Regression]
1457,BFW_C_Turb_Steam_Regression,inferred,NULL,BFW C Turb Steam Regression,real,5,%,5,1,2628,((-0.0233*([BFW_Flow_Consumption]/[BFW_Drives_Running])^2+26.665*([BFW_Flow_Consumption]/[BFW_Drives_Running])+10505)/1000)
4416,BFW_C_Turb_Steam_warmup,inferred,NULL,BFW_C_Turb_Steam_warmup,real,3,MT/ HR,3,1,5580,"if([BFW_C_Turb_Steam_raw]>100 && [BFW_C_Turb_Steam_raw]<8000 && [BFW_C_Turb_Status]==0,[BFW_C_Turb_Steam_raw]/1000,0)"
853,BFW_Cost,inferred,NULL,BFW Cost,real,22,$/ MT,23,1,852,[Total_BFW_cost_per_hour]/[Total_BLR_HPS_Generation]
2926,BFW_D_Cost,inferred,NULL,"BFW D Cost  ",real,20,$/ HR,21,1,4085,[BFW_D_Motor_Power]*3.6*[Power_Rate]
258,BFW_D_Motor_Power,inferred,NULL,BFW D Motor Power,real,19,MW,20,1,258,1.73*[Voltage_LP]*[BFW_D_AMPS]*[BFW_D_Motor_Status]*[power_factor]/1000/1000
1339,BFW_D_Motor_Power_Benefit,inferred,NULL,BFW D Motor Power Benefit,real,20,$/ HR,21,1,2510,"if((abs(([BFW_D_Motor_Power_actual]-[BFW_D_Motor_Power_optimum])*3.6*[Power_Rate_actual]))>0.5,([BFW_D_Motor_Power_actual]-[BFW_D_Motor_Power_optimum])*3.6*[Power_Rate_actual],0)"
4447,BFW_D_Motor_Power_CO2_Emission,inferred,NULL,BFW Motor D CO2 Emission,real,3,MT/ HR,3,1,5610,([BFW_D_Motor_Power_actual]-[BFW_D_Motor_Power_optimum])*[Power_Emission_Factor_actual]
1922,BFW_D_Motor_Power_cons,inferred,NULL,BFW D Motor Power cons,real,3,MT/ HR,3,1,3081,"if([BFW_D_Motor_Status]==1,[BFW_D_Motor_Power],[BFW_D_Motor_Power_Regression])"
1464,BFW_D_Motor_Power_Imbalance,inferred,NULL,BFW D Motor Power Imbalance,real,5,%,5,1,2635,[BFW_D_Motor_Power_cons]-[BFW_D_Motor_Power_Regression]
3072,BFW_D_Motor_Power_KEV,inferred,NULL,BFW D Motor Power,real,19,MW,20,1,4231,[BFW_D_Motor_Power]*[BFW_D_Motor_Status]
1458,BFW_D_Motor_Power_Regression,inferred,NULL,BFW D Motor Power Regression,real,5,%,5,1,2629,((-0.0016*([BFW_Flow_Consumption]/[BFW_Drives_Running])^2+1.8045*([BFW_Flow_Consumption]/[BFW_Drives_Running])+401.61)/1000)/0.95
233,BFW_D_Motor_Status,inferred,NULL,BFW D Motor Status,real,21,Number,22,1,233,"if(([BFW_D_AMPS]>60)||([BFW_D_Vibrations]>10)||([BFW_D_Bearing_temp]>60),1,0)"
276,BFW_Drives_Running,inferred,NULL,BFW Drives Running,real,21,Number,22,1,276,[BFW_A_Motor_Status]+[BFW_B_Turb_Status]+[BFW_C_Turb_Status]+[BFW_D_Motor_Status]+[BFW_E_Turb_Status]+[BFW_F_Motor_Status]
234,BFW_E_Turb_Status,inferred,NULL,BFW E Turbine Status,real,21,Number,22,1,234,"if(([BFW_E_Turb_Steam_raw]/1000)>8,1,0)"
185,BFW_E_Turb_Steam,inferred,NULL,BFW E Turbine Steam,real,3,MT/ HR,3,1,185,"if([BFW_E_Turb_Steam_raw]<100,0,[BFW_E_Turb_Steam_raw]/1000)"
1343,BFW_E_Turb_Steam_Benefit,inferred,NULL,BFW E Turb Steam Benefit,real,20,$/ HR,21,1,2514,"if((abs(([BFW_E_Turb_Steam_actual]-[BFW_E_Turb_Steam_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual]))>0.5,([BFW_E_Turb_Steam_actual]-[BFW_E_Turb_Steam_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual],0)"
4459,BFW_E_Turb_Steam_CO2_Emission,inferred,NULL,BFW Turbine E CO2 Emission,real,3,MT/ HR,3,1,5622,[Boilers_Specific_Energy_Consumption_actual]/[LHV_actual]*([BFW_E_Turb_Steam_actual]-[BFW_E_Turb_Steam_optimum])*[Fuel_Emission_Factor_actual]
903,BFW_E_Turb_Steam_Energy,inferred,NULL,BFW E Turbine Steam Energy,real,17,GJ/ HR,18,1,902,[BFW_E_Turb_Steam]*([HP_Steam_Enthalpy]-[LP_Steam_Enthalpy])*4.184/1000
1465,BFW_E_Turb_Steam_Imbalance,inferred,NULL,BFW E Turb Steam Imbalance,real,5,%,5,1,2636,[BFW_E_Turb_Steam_cons]-[BFW_E_Turb_Steam_Regression]
1459,BFW_E_Turb_Steam_Regression,inferred,NULL,BFW E Turb Steam Regression,real,5,%,5,1,2630,((-0.0233*([BFW_Flow_Consumption]/[BFW_Drives_Running])^2+26.665*([BFW_Flow_Consumption]/[BFW_Drives_Running])+10505)/1000)
4417,BFW_E_Turb_Steam_warmup,inferred,NULL,BFW_E_Turb_Steam_warmup,real,3,MT/ HR,3,1,5581,"if([BFW_E_Turb_Steam_raw]>100 && [BFW_E_Turb_Steam_raw]<8000 && [BFW_E_Turb_Status]==0,[BFW_E_Turb_Steam_raw]/1000,0)"
2927,BFW_F_Cost,inferred,NULL,"BFW F Cost  ",real,20,$/ HR,21,1,4086,[BFW_F_Motor_Power]*3.6*[Power_Rate]
259,BFW_F_Motor_Power,inferred,NULL,BFW F Motor Power,real,19,MW,20,1,259,[BFW_F_Motor_Status]*800/1000
1340,BFW_F_Motor_Power_Benefit,inferred,NULL,BFW F Motor Power Benefit,real,20,$/ HR,21,1,2511,"if((abs(([BFW_F_Motor_Power_actual]-[BFW_F_Motor_Power_optimum])*3.6*[Power_Rate_actual]))>0.5,([BFW_F_Motor_Power_actual]-[BFW_F_Motor_Power_optimum])*3.6*[Power_Rate_actual],0)"
4448,BFW_F_Motor_Power_CO2_Emission,inferred,NULL,BFW Motor F CO2 Emission,real,3,MT/ HR,3,1,5611,([BFW_F_Motor_Power_actual]-[BFW_F_Motor_Power_optimum])*[Power_Emission_Factor_actual]
1924,BFW_F_Motor_Power_cons,inferred,NULL,BFW F Motor Power cons,real,3,MT/ HR,3,1,3083,"if([BFW_F_Motor_Status]==1,[BFW_F_Motor_Power],[BFW_F_Motor_Power_Regression])"
1466,BFW_F_Motor_Power_Imbalance,inferred,NULL,BFW F Motor Power Imbalance,real,5,%,5,1,2637,[BFW_F_Motor_Power_cons]-[BFW_F_Motor_Power_Regression]
3073,BFW_F_Motor_Power_KEV,inferred,NULL,BFW F Motor Power,real,19,MW,20,1,4232,[BFW_F_Motor_Power]*[BFW_F_Motor_Status]
1460,BFW_F_Motor_Power_Regression,inferred,NULL,BFW F Motor Power Regression,real,5,%,5,1,2631,((-0.0016*([BFW_Flow_Consumption]/[BFW_Drives_Running])^2+1.8045*([BFW_Flow_Consumption]/[BFW_Drives_Running])+401.61)/1000)/0.95
235,BFW_F_Motor_Status,inferred,NULL,BFW F Motor Status,real,21,Number,22,1,235,"if(([PM7103F_CWP_MTR_BEARING])>50,1,0)"
356,BFW_Flow_Consumption,inferred,NULL,BFW Flow Consumption,real,3,MT/ HR,3,1,356,[BFW_to_EOEG_1]+[BFW_to_EOEG_2]+[BFW_to_EOEG_3]+[BFW_TO_LAO]+[DSP_BFW_TO_ETH]+[DSP_BFW_TO_EG1]+[DSP_BFW_TO_EG2]+[DSP_BFW_TO_EG3]+[DSP_BFW_TO_CAUSTIC_DILUTION]+[Total_BLR_HPS_Generation]/.99
355,BFW_Imbalance,inferred,NULL,BFW Imbalance,real,3,MT/ HR,3,1,355,[Total_BFW_Generated]-[Total_BFW_Consumption]
1151,BFW_Imbalance_Enthalpy,inferred,NULL,BFW Imbalance Enthalpy,real,27,-,28,1,1153,([Total_BFW_Generated]*109)-([Return_Condensate]*75+[DMW_Makeup]*40+([Deaerator_A_LPS]-[Deaerator_A_LPS_Vent]+[Deaerator_B_LPS]-[Deaerator_B_LPS_Vent])*684+[Condensate_From_P_7106_to_Deaerator_Header]*75)
1134,BFW_Motors_Running,inferred,NULL,BFW Motors Running,real,21,Number,22,1,1136,[BFW_A_Motor_Status]+[BFW_D_Motor_Status]+[BFW_F_Motor_Status]
1577,BFW_Pump_F_Ampere,inferred,NULL,BFW Pump F Ampere,real,27,-,28,1,2740,0
2902,BFW_Pump_Motor,inferred,NULL,BFW Pump Motor,real,30,µS/ cm," microsiemens per centimeter",1,4061,1
203,BFW_pump_Rated_Flow,inferred,NULL,BFW pump Rated Flow,real,3,MT/ HR,3,1,203,336
2903,BFW_Pump_Turbine,inferred,NULL,BFW Pump Turbine,real,30,µS/ cm," microsiemens per centimeter",1,4062,1
1317,BFW_Temp,inferred,NULL,BFW Temp,real,2,°C,2,1,2488,109
4135,BFW_to_Boilers_benefit,inferred,NULL,BFW to Boilers benefit,real,20,$/ HR,21,1,5299,"if((abs(([BFW_to_Boilers_actual]-[BFW_to_Boilers_optimum])*[BFW_Cost_actual]))>0.5,([BFW_to_Boilers_actual]-[BFW_to_Boilers_optimum])*[BFW_Cost_actual],0)"
1711,BFW_to_EOEG_1_benifit,inferred,NULL,BFW to EOEG 1 benifit,real,20,$/ HR,21,1,2876,"if((abs(([BFW_to_EOEG_1_actual]-[BFW_to_EOEG_1_optimum])*[BFW_Cost_actual]))>0.5,([BFW_to_EOEG_1_actual]-[BFW_to_EOEG_1_optimum])*[BFW_Cost_actual],0)"
1712,BFW_to_EOEG_2_benifit,inferred,NULL,BFW to EOEG 2 benifit,real,20,$/ HR,21,1,2877,"if((abs(([BFW_to_EOEG_2_actual]-[BFW_to_EOEG_2_optimum])*[BFW_Cost_actual]))>0.5,([BFW_to_EOEG_2_actual]-[BFW_to_EOEG_2_optimum])*[BFW_Cost_actual],0)"
1713,BFW_to_EOEG_3_benifit,inferred,NULL,BFW to EOEG 3 benifit,real,20,$/ HR,21,1,2878,"if((abs(([BFW_to_EOEG_3_actual]-[BFW_to_EOEG_3_optimum])*[BFW_Cost_actual]))>0.5,([BFW_to_EOEG_3_actual]-[BFW_to_EOEG_3_optimum])*[BFW_Cost_actual],0)"
288,BFW_to_HP_to_MP_Letdown_Flow_In_PV0007A_UO,inferred,NULL,BFW to HP to MP Letdown Flow In PV0007A UO,real,3,MT/ HR,3,1,288,0.11*[HP_to_MP_Letdown_HPS_Flow_In_PV0007A_UO]
289,BFW_to_HP_to_MP_Letdown_Flow_In_PV0007B_UO,inferred,NULL,BFW to HP to MP Letdown Flow In PV0007B UO,real,3,MT/ HR,3,1,289,0.11*[HP_to_MP_Letdown_HPS_Flow_In_PV0007B_UO]
1714,BFW_TO_LAO_benifit,inferred,NULL,BFW TO LAO benifit,real,20,$/ HR,21,1,2879,"if((abs(([BFW_TO_LAO_actual]-[BFW_TO_LAO_optimum])*[BFW_Cost_actual]))>0.5,([BFW_TO_LAO_actual]-[BFW_TO_LAO_optimum])*[BFW_Cost_actual],0)"
212,BFW_to_MP_to_LP_Letdown_Flow_In,inferred,NULL,BFW to MP to LP Letdown Flow In,real,3,MT/ HR,3,1,212,0
1135,BFW_Turbines_Running,inferred,NULL,BFW Turbines Running,real,21,Number,22,1,1137,[BFW_B_Turb_Status]+[BFW_C_Turb_Status]+[BFW_E_Turb_Status]
3967,Blowdown_percentage_boiler_A,inferred,NULL,Blowdown percentage boiler A,real,5,%,5,1,5131,([BOILER_A_CBD]/[BLR_1_HPS_Gen])/10
3968,Blowdown_percentage_boiler_B,inferred,NULL,Blowdown percentage boiler B,real,5,%,5,1,5132,([BOILER_B_CBD]/[BLR_2_HPS_Gen])/10
3969,Blowdown_percentage_boiler_C,inferred,NULL,Blowdown percentage boiler C,real,5,%,5,1,5133,([BOILER_C_CBD]/[BLR_3_HPS_Gen])/10
3970,Blowdown_percentage_boiler_D,inferred,NULL,Blowdown percentage boiler D,real,5,%,5,1,5134,([BOILER_D_CBD]/[BLR_4_HPS_Gen])/10
3971,Blowdown_percentage_boiler_E,inferred,NULL,Blowdown percentage boiler E,real,5,%,5,1,5135,([BOILER_E_CBD]/[BLR_5_HPS_Gen])/10
427,BLR_1_Capacity,inferred,NULL,Boiler A Capacity,real,3,MT/ HR,3,1,427,150
178,BLR_1_HPS_Gen,inferred,NULL,Boiler A HP Steam Generation,real,3,MT/ HR,3,1,178,"if([BLR_1_HPS_Gen_raw]<0,0,[BLR_1_HPS_Gen_raw]/1000)"
1332,BLR_1_HPS_Gen_Benefit,inferred,NULL,Boiler A HPS Gen Benefit,real,20,$/ HR,21,1,2503,"if((abs(([BLR_1_HPS_Gen_actual]-[BLR_1_HPS_Gen_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual]))>0.5,([BLR_1_HPS_Gen_actual]-[BLR_1_HPS_Gen_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual],0)"
3004,BLR_1_HPS_Gen_KEV,inferred,NULL,Boiler A HP Steam Generation,real,3,MT/ HR,3,1,4163,[BLR_1_HPS_Gen]*[BLR_1_Status]
4432,BLR_1_HPS_Gen_warmup,inferred,NULL,BLR_1_HPS_Gen_warmup,real,3,MT/ HR,3,1,5596,"if([BLR_1_Status]==0,[BLR_1_HPS_Gen],0)"
58,BLR_1_Status,inferred,NULL,Boiler A Status,real,21,Number,22,1,58,"if([BLR_1_HPS_Gen]>=50,1,0)"
428,BLR_2_Capacity,inferred,NULL,Boiler B Capacity,real,3,MT/ HR,3,1,428,150
179,BLR_2_HPS_Gen,inferred,NULL,Boiler B HP Steam Generation,real,3,MT/ HR,3,1,179,"if([BLR_2_HPS_Gen_raw]<0,0,[BLR_2_HPS_Gen_raw]/1000)"
1333,BLR_2_HPS_Gen_Benefit,inferred,NULL,Boiler B HPS Gen Benefit,real,20,$/ HR,21,1,2504,"if((abs(([BLR_2_HPS_Gen_actual]-[BLR_2_HPS_Gen_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual]))>0.5,([BLR_2_HPS_Gen_actual]-[BLR_2_HPS_Gen_optimum])*[HP_Steam_Enthalpy_actual]*(4.184/1000)*[HP_Steam_enthalpy_Cost_actual],0)"
3008,BLR_2_HPS_Gen_KEV,inferred,NULL,Boiler B HP Steam Generation,real,3,MT/ HR,3,1,4167,[BLR_2_HPS_Gen]*[BLR_2_Status]
4433,BLR_2_HPS_Gen_warmup,inferred,NULL,BLR_2_HPS_Gen_warmup,real,3,MT/ HR,3,1,5597,"if([BLR_2_Status]==0,[BLR_2_HPS_Gen],0)"
59,BLR_2_Status,inferred,NULL,Boiler B Status,real,21,Number,22,1,59,"if([BLR_2_HPS_Gen]>=50,1,0)"
429,BLR_3_Capacity,inferred,NULL,Boiler C Capacity,real,3,MT/ HR,3,1,429,150
180,BLR_3_HPS_Gen,inferred,NULL,Boiler C HP Steam Generation,real,3,MT/ HR,3,1,180,"if([BLR_3_HPS_Gen_raw]<0,0,[BLR_3_HPS_Gen_raw]/1000)"
