seu_output_id,case_id,time_stamp,seu_id,actual,target,baseline,gain,enpi,enpi_benefit,gain_benefit,baseline_gjph,actual_gjph,target_gjph
799,1,2026-03-25 22:00:00.000,89,0.413938850164413,0.391955056179775,0.394864,-0.208475404181067,1.03567585645252,13.8097018699379,-2.77981103935035,4.31560045227145,4.52407585645252,3.4884
800,1,2026-03-25 22:00:00.000,90,0.854748606681824,0.6080715,0.405381,-6.66848758201223,3.66061816253517,48.810682579244,-88.917613418551,6.0157388389541,12.6842264209663,9.02360825843115
801,1,2026-03-25 22:00:00.000,91,0.0996944159269333,0.0996944167580668,0.133119,1.56179345958423,0,0,20.8249539900961,6.22010383410937,4.65831037452514,4.65831037452514
802,1,2026-03-25 22:00:00.000,92,0,0,0,0,0,0,0,0,0,0
803,1,2026-03-25 22:00:00.000,93,0.549375116825104,0.559656147458915,0.520177,-0.395654902586211,0.825363780647428,0.0836831862856249,-0.0401152360865301,7.0487621340578,7.44441703664401,6.61905325599658
804,1,2026-03-25 22:00:00.000,94,0.173849866629968,0.161508499956164,0.14067,-18.1311360462045,6.74393904756494,11.3363154217608,-30.4777780055479,76.869112708125,95.0002487543295,88.2563097067646
805,1,2026-03-25 22:00:00.000,95,0.323925778906484,0.300930717180829,0.250449,-23.9393384550091,7.49198010088212,12.5937451329459,-40.2411542868645,81.5983425777187,105.537681032728,98.0457009318458
806,1,2026-03-25 22:00:00.000,96,0,0,0,0,0,0,0,0,0,0
807,1,2026-03-25 22:00:00.000,97,0.0163011988557419,0.0174054625112637,0.012157,-0.731227264117004,0.0754811477050783,1.00646562349951,-9.75018433973614,2.14505388358807,2.87628114770508,2.8008
808,1,2026-03-25 22:00:00.000,98,0,0,0,0,0,0,0,0,0,0
809,1,2026-03-25 22:00:00.000,99,0,0,0,0,0,0,0,0,0,0
810,1,2026-03-25 22:00:00.000,100,0.0292334593832493,0.029233489233587,0.029998,0.235467758606799,-9.19348424055499E-06,-0.000222782596393834,5.70601061108605,9.238962153125,9.0034943945182,9.0034943945182
811,1,2026-03-25 22:00:00.000,101,0.0301143527030945,0.0301145438575545,0.030859,0.213453008036598,-5.47943901150205E-05,-0.00132781393628668,5.17253460104878,8.8457265639375,8.6322735559009,8.6322735559009
812,1,2026-03-25 22:00:00.000,102,0.0203385108755021,0.021782497224345,0.017282,-0.539309083139333,0.0835181175219235,2.02386631451236,-13.0688947363993,3.04933957523806,3.58864865837739,3.50513054085547
813,1,2026-03-25 22:00:00.000,103,0,0,0,0,0,0,0,0,0,0
814,1,2026-03-25 22:00:00.000,104,0.0220955070063521,0.0237085622548777,0.017687,-0.777863377050321,0.0836002824336557,2.02585738904832,-18.8497003143266,3.12080020062699,3.89866357767731,3.81506329524365
815,1,2026-03-25 22:00:00.000,105,0.00100026607006511,0.001113,0.000742,-2.61366887577706,0.818075552697628,19.8241483759041,-63.3361545006809,7.50908667692057,10.1227555526976,9.30468
816,1,2026-03-25 22:00:00.000,106,0.000980000011622906,0.0011835,0.000789,-1.93293213284264,0.0236017663875554,0.571933627960719,-46.8400910840913,7.98472963354492,9.91766176638756,9.89406
817,1,2026-03-25 22:00:00.000,107,0.00104475774641661,0,0.000797,-2.50732397940809,10.5730141162082,256.212277617972,-60.7591345693472,8.06569013680013,10.5730141162082,0
818,1,2026-03-25 22:00:00.000,108,0.0204163423003495,0.0204163423003495,0.030871,16.0147374253691,3.5527136788005E-15,4.73718841931259E-14,213.540508829872,47.2890622784424,31.2743248530732,31.2743248530732
819,1,2026-03-25 22:00:00.000,109,0.000138915975627139,0.000138924519788041,0.163,140.295754560381,-7.3603188143756E-06,-1.50150503813262E-05,286.203339303177,140.4154229375,0.119668377119388,0.119668377119388
820,1,2026-03-25 22:00:00.000,110,0,0,0,0,0,0,0,0,0,0
821,1,2026-03-25 22:00:00.000,111,0,0,0,0,0,0,0,0,0,0
822,1,2026-03-25 22:00:00.000,112,0,0,0,0,0,0,0,0,0,0
823,1,2026-03-25 22:00:00.000,113,0,0,0,0,0,0,0,0,0,0
824,1,2026-03-25 22:00:00.000,114,3.94755462372176,3.94755462372176,3.949321,0.0284919612114862,0,0,0.0547240758876467,63.7032449596748,63.6747529984633,63.6747529984633
825,1,2026-03-25 22:00:00.000,121,0.496337896585465,0.496337896585465,0.4605,-4.94825566842123,0,0,-11.0510878319552,63.5827420806885,68.5309977491097,68.5309977491097
826,1,2026-03-25 22:00:00.000,122,0.761193484067917,0.761193484067917,0.7559,-0.730888669269476,0,0,-1.6323155917396,104.369586837769,105.100475507038,105.100475507038
827,1,2026-03-25 23:00:00.000,60,0,0,0,0,0,0,0,0,0,0
828,1,2026-03-25 23:00:00.000,61,0,0,0,0,0,0,0,0,0,0
829,1,2026-03-25 23:00:00.000,62,0,0,0,0,0,0,0,0,0,0
830,1,2026-03-25 23:00:00.000,63,0,0,0,0,0,0,0,0,0,0
831,1,2026-03-25 23:00:00.000,64,0,0,0,0,0,0,0,0,0,0
832,1,2026-03-25 23:00:00.000,65,0,0,0,0,0,0,0,0,0,0
833,1,2026-03-25 23:00:00.000,66,0,0,0,0,0,0,0,0,0,0
834,1,2026-03-25 23:00:00.000,67,0,0,0,0,0,0,0,0,0,0
835,1,2026-03-25 23:00:00.000,68,0,0,0,0,0,0,0,0,0,0
836,1,2026-03-25 23:00:00.000,69,0,0,0,0,0,0,0,0,0,0
837,1,2026-03-25 23:00:00.000,70,1.83734451041674,1.83734451041674,1.674547,-11.1432978160564,0,0,-37.5466582577552,114.620769569611,125.764067385667,125.764067385667
838,1,2026-03-25 23:00:00.000,71,1.41200816719241,1.41200820748728,1.456599,3.0521899786366,0,0,10.2841668559273,99.7024857076721,96.6502957290355,96.6502957290355
839,1,2026-03-25 23:00:00.000,72,0,0,0,0,0,0,0,0,0,0
840,1,2026-03-25 23:00:00.000,73,5.50622230364613,5.50622230364613,5.414625,-5.2184045919613,0,0,-0.0251279208400051,308.477464281142,313.695868873103,313.695868873103
841,1,2026-03-25 23:00:00.000,74,6.02958820409716,6.02958820409716,5.47605,-31.5169930733414,0,0,-0.151762189593709,311.79172212832,343.308715201661,343.308715201661
842,1,2026-03-25 23:00:00.000,75,5.55786332551922,5.55786332551922,5.227667,-18.8724151402948,0,0,-0.0908753902362344,298.788006450654,317.660421590948,317.660421590948
843,1,2026-03-25 23:00:00.000,76,5.40067429174553,5.40067429174553,5.195077,-11.7571427816171,0,0,-0.0566135775628075,297.082036110154,308.839178891771,308.839178891771
844,1,2026-03-25 23:00:00.000,77,5.012935942911,5.012935942911,5.492222,25.0815165253468,0,0,0.120773763453884,287.413445094845,262.331928569498,262.331928569498
845,1,2026-03-25 23:00:00.000,78,5.61203031458564,5.61203031458564,5.350069,-14.9674072212416,0,0,-0.0720718022544365,305.681247291808,320.648654513049,320.648654513049
846,1,2026-03-25 23:00:00.000,79,5.6941131545283,5.6941131545283,5.363277,-18.626004573308,0,0,-0.0896888618419197,301.95134528857,320.577349861878,320.577349861878
847,1,2026-03-25 23:00:00.000,80,5.27853832223726,5.28666838958887,5.291766,0.746304558576185,-0.458697772569394,-0.0022087442848655,0.00359364275804247,298.561029347403,297.814724788826,297.814724788826
848,1,2026-03-25 23:00:00.000,81,2.81328236895444,2.80847707858557,2.864056,3.18365343408382,-13.2162017599919,-26.9610515903835,6.494653005531,179.584590111875,176.400936677791,176.400936677791
849,1,2026-03-25 23:00:00.000,82,2.7010176245489,2.69555841081214,2.81865,7.72458541681223,-18.3158742442508,-37.3643834582715,15.758154250297,185.092774005469,177.368188588656,177.368188588656
850,1,2026-03-25 23:00:00.000,83,2.76653599407087,2.76318747086208,2.807324,2.61088487140532,-9.47037040350455,-19.3195556231493,5.32620513766685,179.699879750625,177.08899487922,177.08899487922
851,1,2026-03-25 23:00:00.000,84,2.67883742309977,2.6738732511115,2.79906,7.95716606186235,-16.805741712239,-34.2837130929675,16.2326187661992,185.261253014063,177.3040869522,177.3040869522
852,1,2026-03-25 23:00:00.000,85,2.58581790686473,0,2.846544,17.6724301249195,175.27085887458,357.552552104144,36.0517574548359,192.9432889995,175.27085887458,0
853,1,2026-03-25 23:00:00.000,86,1.45443713257575,1.45443713257575,1.417897,-5.54941666284179,0,0,-12.3936787156245,215.338606713623,220.888023376465,220.888023376465
854,1,2026-03-25 23:00:00.000,87,0.975280360592815,0.975280360592815,0.938061,-11.781856323238,0,0,-22.9052679416585,296.944916527303,308.726772850541,308.726772850541
855,1,2026-03-25 23:00:00.000,88,0.370065507599766,0,0.365087,-0.0632833849231522,4.7040197277832,62.7233990502612,-0.843820654565312,4.64073634286005,4.7040197277832,0
856,1,2026-03-25 23:00:00.000,89,0.413938850164413,0.391955056179775,0.394864,-0.208475404181067,1.03567585645252,13.8097018699379,-2.77981103935035,4.31560045227145,4.52407585645252,3.4884
857,1,2026-03-25 23:00:00.000,90,0.854748606681824,0.6080715,0.405381,-6.66848758201223,3.66061816253517,48.810682579244,-88.917613418551,6.0157388389541,12.6842264209663,9.02360825843115
858,1,2026-03-25 23:00:00.000,91,0.0996944159269333,0.0996944167580668,0.133119,1.56179345958423,0,0,20.8249539900961,6.22010383410937,4.65831037452514,4.65831037452514
859,1,2026-03-25 23:00:00.000,92,0,0,0,0,0,0,0,0,0,0
860,1,2026-03-25 23:00:00.000,93,0.549375116825104,0.559656147458915,0.520177,-0.395654902586211,0.825363780647428,0.0836831862856249,-0.0401152360865301,7.0487621340578,7.44441703664401,6.61905325599658
861,1,2026-03-25 23:00:00.000,94,0.173849866629968,0.161508499956164,0.14067,-18.1311360462045,6.74393904756494,11.3363154217608,-30.4777780055479,76.869112708125,95.0002487543295,88.2563097067646
862,1,2026-03-25 23:00:00.000,95,0.323925778906484,0.300930717180829,0.250449,-23.9393384550091,7.49198010088212,12.5937451329459,-40.2411542868645,81.5983425777187,105.537681032728,98.0457009318458
863,1,2026-03-25 23:00:00.000,96,0,0,0,0,0,0,0,0,0,0
864,1,2026-03-25 23:00:00.000,97,0.0163011988557419,0.0174054625112637,0.012157,-0.731227264117004,0.0754811477050783,1.00646562349951,-9.75018433973614,2.14505388358807,2.87628114770508,2.8008
865,1,2026-03-24 23:00:00.000,60,0,0,0,0,0,0,0,0,0,0
866,1,2026-03-24 23:00:00.000,61,0,0,0,0,0,0,0,0,0,0
867,1,2026-03-24 23:00:00.000,62,0,0,0,0,0,0,0,0,0,0
868,1,2026-03-24 23:00:00.000,63,0,0,0,0,0,0,0,0,0,0
869,1,2026-03-24 23:00:00.000,64,0,0,0,0,0,0,0,0,0,0
870,1,2026-03-24 23:00:00.000,65,0,0,0,0,0,0,0,0,0,0
871,1,2026-03-24 23:00:00.000,66,0,0,0,0,0,0,0,0,0,0
872,1,2026-03-24 23:00:00.000,67,0,0,0,0,0,0,0,0,0,0
873,1,2026-03-24 23:00:00.000,68,0,0,0,0,0,0,0,0,0,0
874,1,2026-03-24 23:00:00.000,69,0,0,0,0,0,0,0,0,0,0
875,1,2026-03-24 23:00:00.000,70,1.90134631869558,1.85965672386962,1.674547,-14.7997425920884,2.72044588026678,9.30168483177832,-50.6029332109164,109.272217839503,124.071960431591,121.351514551324
876,1,2026-03-24 23:00:00.000,71,1.42790271806973,1.42916442873807,1.456599,1.87256993698496,0,0,6.40264726662711,95.0500662165957,93.1774962796107,93.1774962796107
877,1,2026-03-24 23:00:00.000,72,0,0,0,0,0,0,0,0,0,0
878,1,2026-03-24 23:00:00.000,73,5.06800746818249,5.06800746818249,5.414625,21.1614369930381,0,0,0.102507323667156,330.569677700991,309.408240707953,309.408240707953
879,1,2026-03-24 23:00:00.000,74,5.697754393258,5.697754393258,5.47605,-13.3579534087619,0,0,-0.0647067613628143,329.938526201994,343.296479610756,343.296479610756
880,1,2026-03-24 23:00:00.000,75,5.13579971777909,5.13579971777909,5.227667,5.88083316722685,0,0,0.0284871234927852,334.646206327207,328.765373159981,328.765373159981
881,1,2026-03-24 23:00:00.000,76,5.08484283680001,5.08484283680001,5.195077,6.61427803888421,0,0,0.0320399763012089,311.715376739167,305.101098700282,305.101098700282
882,1,2026-03-24 23:00:00.000,77,5.1626955369759,5.1626955369759,5.492222,17.0163679345795,0,0,0.0824283500257199,283.61203368228,266.5956657477,266.5956657477
883,1,2026-03-24 23:00:00.000,78,5.26675572594061,5.26675572594061,5.350069,4.99935800774807,0,0,0.0242172027162814,321.040201566056,316.040843558308,316.040843558308
884,1,2026-03-24 23:00:00.000,79,5.23571178398912,5.23571178398912,5.363277,8.06269720107616,0,0,0.0390562092684393,338.983304451949,330.920607250873,330.920607250873
885,1,2026-03-24 23:00:00.000,80,4.98216702364651,4.99384156596679,5.291766,18.5772673570576,-0.700522645486387,-0.003393375486772,0.0899894444052969,317.528671867262,298.951404510205,298.951404510205
886,1,2026-03-24 23:00:00.000,81,2.84317492246451,2.8373620612806,2.864056,1.32997876975318,-16.9376293918441,-34.552763959362,2.71315669029649,182.420359720866,181.090380951113,181.090380951113
887,1,2026-03-24 23:00:00.000,82,2.67202331740689,2.66677369358333,2.81865,9.93720928942088,-18.1938309341231,-37.1154151056111,20.2719069504186,191.026042929393,181.088833639972,181.088833639972
888,1,2026-03-24 23:00:00.000,83,2.73035378317773,2.72759324988604,2.807324,5.10485795435184,-9.28300032975889,-18.9373206727081,10.4139102268778,186.188773313889,181.083915359537,181.083915359537
889,1,2026-03-24 23:00:00.000,84,2.63881246709959,2.63453197549004,2.79906,10.9974765331499,-15.7767378165036,-32.1845451456674,22.4348521276258,192.094044181066,181.096567647916,181.096567647916
890,1,2026-03-24 23:00:00.000,85,2.69967446342278,0,2.846544,10.0332748207424,184.42609985237,376.229243698834,20.4678806343146,194.459374673112,184.42609985237,0
891,1,2026-03-24 23:00:00.000,86,1.5160378549066,1.5160378549066,1.417897,-14.8146884520741,0,0,-33.0860881606707,214.036267893961,228.850956346035,228.850956346035
892,1,2026-03-24 23:00:00.000,87,0.994246636517062,0.994246636517062,0.938061,-18.3862143285901,0,0,-36.9999874834021,306.971526326912,325.357740655502,325.357740655502
893,1,2026-03-24 23:00:00.000,88,0.371886355181457,0.370136129195908,0.365087,-0.0859273056714933,0.322138675791321,4.29539710300148,-1.14575469382369,4.61381137011983,4.69973867579132,4.3776
894,1,2026-03-24 23:00:00.000,89,0.415383627675474,0,0.394864,-0.222606874342221,4.50628308038417,60.0867785938425,-2.96824006247917,4.28367620604195,4.50628308038417,0
895,1,2026-03-24 23:00:00.000,90,0.715784508734941,0.6080715,0.405381,-5.43451351058826,1.88582855787241,25.1456379906707,-72.4638031501838,7.0973699054317,12.53188341602,10.6460548581475
896,1,2026-03-24 23:00:00.000,91,0.0996876360103488,0.0996469700949307,0.133119,1.56028714312174,0.00189793347976419,0.0253070450191757,20.8048687663852,6.21284444958686,4.65255730646513,4.65065937298536
897,1,2026-03-24 23:00:00.000,92,0,0,0,0,0,0,0,0,0,0
898,1,2026-03-24 23:00:00.000,93,0.564837742596865,0.573703124701538,0.520177,-0.580713259956305,0.559267082384153,0.0579744238709228,-0.0601975652431608,6.76374067827293,7.34445393822924,6.78518685584508
899,1,2026-03-24 23:00:00.000,94,0.192951354006749,0.17921741958102,0.14067,-24.2498892687935,6.37027091926137,11.0804542545659,-42.1802764947883,65.2475818243125,89.4974710931059,83.1272001738446
900,1,2026-03-24 23:00:00.000,95,0.326096423136734,0.304100709570886,0.250449,-24.5318046479853,7.13301955196941,12.4071798270842,-42.6706403274079,81.2184432400019,105.750247887987,98.6172283360179
901,1,2026-03-24 23:00:00.000,96,0,0,0,0,0,0,0,0,0,0
902,1,2026-03-24 23:00:00.000,97,0.0160870757330012,0.0171480618373978,0.012157,-0.699058472376019,0.075073251641693,1.00102673739033,-9.32124567066183,2.16241477926567,2.86147325164169,2.7864
903,1,2026-03-24 23:00:00.000,98,0,0,0,0,0,0,0,0,0,0
904,1,2026-03-24 23:00:00.000,99,0,0,0,0,0,0,0,0,0,0
905,1,2026-03-24 23:00:00.000,100,0.0289158161450177,0.0289220458826867,0.029998,0.33754047484943,-0.00194309737786114,-0.0481415504581958,8.36279333541897,9.3565793999941,9.01903892514467,9.01903892514467
906,1,2026-03-24 23:00:00.000,101,0.0296520155458711,0.0296594488029284,0.030859,0.350652271599847,-0.00215950459312531,-0.0535031854394675,8.6876469593545,8.96513489654618,8.61448262494633,8.61448262494633
907,1,2026-03-24 23:00:00.000,102,0,0,0,0,0,0,0,0,0,0
908,1,2026-03-24 23:00:00.000,103,0.0213176689942174,0.0228218769244502,0.019551,-0.314244562241188,0.0835180428353102,2.06921594313076,-7.78562135985186,3.47761547663266,3.79186003887384,3.70834199603853
909,1,2026-03-24 23:00:00.000,104,0.0215588489048806,0.0230839964909638,0.017687,-0.688701430862667,0.0838257062902672,2.07683851311089,-17.0630432948256,3.14605825457531,3.83475968543797,3.75093397914771
910,1,2026-03-24 23:00:00.000,105,0.000879008894966627,0.001113,0.000742,-1.58704383213045,2.42810785784304,60.1580128140372,-39.32008328269,8.59496402571259,10.182007857843,7.7539
911,1,2026-03-24 23:00:00.000,106,0.00115494301222498,0.0011835,0.000789,-4.23890434708163,5.13324331781914,127.179571654307,-105.021719362888,9.13938897073751,13.3782933178191,8.24505
912,1,2026-03-24 23:00:00.000,107,0.000922364388468161,0,0.000797,-1.45215958084812,10.6842166273345,264.708686106765,-35.9782348179094,9.23205704648643,10.6842166273345,0
913,1,2026-03-25 23:00:00.000,98,0,0,0,0,0,0,0,0,0,0
914,1,2026-03-25 23:00:00.000,99,0,0,0,0,0,0,0,0,0,0
915,1,2026-03-25 23:00:00.000,100,0.0292334593832493,0.029233489233587,0.029998,0.235467758606799,-9.19348424055499E-06,-0.000222782596393834,5.70601061108605,9.238962153125,9.0034943945182,9.0034943945182
916,1,2026-03-25 23:00:00.000,101,0.0301143527030945,0.0301145438575545,0.030859,0.213453008036598,-5.47943901150205E-05,-0.00132781393628668,5.17253460104878,8.8457265639375,8.6322735559009,8.6322735559009
917,1,2026-03-25 23:00:00.000,102,0.0203385108755021,0.021782497224345,0.017282,-0.539309083139333,0.0835181175219235,2.02386631451236,-13.0688947363993,3.04933957523806,3.58864865837739,3.50513054085547
918,1,2026-03-25 23:00:00.000,103,0,0,0,0,0,0,0,0,0,0
919,1,2026-03-25 23:00:00.000,104,0.0220955070063521,0.0237085622548777,0.017687,-0.777863377050321,0.0836002824336557,2.02585738904832,-18.8497003143266,3.12080020062699,3.89866357767731,3.81506329524365
920,1,2026-03-25 23:00:00.000,105,0.00100026607006511,0.001113,0.000742,-2.61366887577706,0.818075552697628,19.8241483759041,-63.3361545006809,7.50908667692057,10.1227555526976,9.30468
921,1,2026-03-25 23:00:00.000,106,0.000980000011622906,0.0011835,0.000789,-1.93293213284264,0.0236017663875554,0.571933627960719,-46.8400910840913,7.98472963354492,9.91766176638756,9.89406
922,1,2026-03-25 23:00:00.000,107,0.00104475774641661,0,0.000797,-2.50732397940809,10.5730141162082,256.212277617972,-60.7591345693472,8.06569013680013,10.5730141162082,0
923,1,2026-03-25 23:00:00.000,108,0.0204163423003495,0.0204163423003495,0.030871,16.0147374253691,3.5527136788005E-15,4.73718841931259E-14,213.540508829872,47.2890622784424,31.2743248530732,31.2743248530732
924,1,2026-03-25 23:00:00.000,109,0.000138915975627139,0.000138924519788041,0.163,140.295754560381,-7.3603188143756E-06,-1.50150503813262E-05,286.203339303177,140.4154229375,0.119668377119388,0.119668377119388
925,1,2026-03-25 23:00:00.000,110,0,0,0,0,0,0,0,0,0,0
926,1,2026-03-25 23:00:00.000,111,0,0,0,0,0,0,0,0,0,0
927,1,2026-03-25 23:00:00.000,112,0,0,0,0,0,0,0,0,0,0
928,1,2026-03-25 23:00:00.000,113,0,0,0,0,0,0,0,0,0,0
929,1,2026-03-25 23:00:00.000,114,3.94755462372176,3.94755462372176,3.949321,0.0284919612114862,0,0,0.0547240758876467,63.7032449596748,63.6747529984633,63.6747529984633
930,1,2026-03-25 23:00:00.000,121,0.496337896585465,0.496337896585465,0.4605,-4.94825566842123,0,0,-11.0510878319552,63.5827420806885,68.5309977491097,68.5309977491097
931,1,2026-03-25 23:00:00.000,122,0.761193484067917,0.761193484067917,0.7559,-0.730888669269476,0,0,-1.6323155917396,104.369586837769,105.100475507038,105.100475507038
932,1,2026-03-26 00:00:00.000,60,0,0,0,0,0,0,0,0,0,0
933,1,2026-03-26 00:00:00.000,61,0,0,0,0,0,0,0,0,0,0
934,1,2026-03-26 00:00:00.000,62,0,0,0,0,0,0,0,0,0,0
935,1,2026-03-26 00:00:00.000,63,0,0,0,0,0,0,0,0,0,0
936,1,2026-03-26 00:00:00.000,64,0,0,0,0,0,0,0,0,0,0
937,1,2026-03-26 00:00:00.000,65,0,0,0,0,0,0,0,0,0,0
938,1,2026-03-26 00:00:00.000,66,0,0,0,0,0,0,0,0,0,0
939,1,2026-03-26 00:00:00.000,67,0,0,0,0,0,0,0,0,0,0
940,1,2026-03-26 00:00:00.000,68,0,0,0,0,0,0,0,0,0,0
941,1,2026-03-26 00:00:00.000,69,0,0,0,0,0,0,0,0,0,0
942,1,2026-03-26 00:00:00.000,70,1.83734451041674,1.83734451041674,1.674547,-11.1432978160564,0,0,-37.5466582577552,114.620769569611,125.764067385667,125.764067385667
