tag_name,category,formula,status,value,missing_inputs
BOILER_C_ETHANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHANE_MASS_FRACTION*1.798,eval_error:NameError:name 'BOILER_C_FG_ETHANE_MASS_FRACTION' is not defined,,
BOILER_C_ETHANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHANE_MASS_FRACTION*12.394,eval_error:NameError:name 'BOILER_C_FG_ETHANE_MASS_FRACTION' is not defined,,
BOILER_C_ETHYLENE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHYLENE_MASS_FRACTION*3.138,eval_error:NameError:name 'BOILER_C_FG_ETHYLENE_MASS_FRACTION' is not defined,,
BOILER_C_ETHYLENE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHYLENE_MASS_FRACTION*1.285,eval_error:NameError:name 'BOILER_C_FG_ETHYLENE_MASS_FRACTION' is not defined,,
BOILER_C_ETHYLENE_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHYLENE_MASS_FRACTION*11.385,eval_error:NameError:name 'BOILER_C_FG_ETHYLENE_MASS_FRACTION' is not defined,,
BOILER_C_EXCESS_AIR,Boiler -- Performance & Energy,((28.96*BOILER_C_FLUE_GAS_OXGYGEN)*((BOILER_C_N2_FORMED/28.01)+(BOILER_C_CORRECTED_COMBUTION_H2O_FORMED/18.015)+(BOILER_C_CO2_FORMED/44.01))/(20.95-BOILER_C_FLUE_GAS_OXGYGEN)),eval_error:NameError:name 'BOILER_C_FLUE_GAS_OXGYGEN' is not defined,,
BOILER_C_FG_CH4_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_CH4_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_CH4_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_CH4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_CH4_CONCENTRATION*COMPONENT_METHANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_CH4_CONCENTRATION' is not defin,,
BOILER_C_FG_DENSITY,Boiler -- Performance & Energy,BOILER_C_FG_MW/22.414,eval_error:NameError:name 'BOILER_C_FG_MW' is not defined,,
BOILER_C_FG_ETHANE_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHANE_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_ETHANE_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_ETHANE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_ETHANE_CONCENTRATION*COMPONENT_ETHANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_ETHANE_CONCENTRATION' is not de,,
BOILER_C_FG_ETHYLENE_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_ETHYLENE_CONCENTRATION*COMPONENT_ETHYLENE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_ETHYLENE_CONCENTRATION' is not ,,
BOILER_C_FG_FLOW_RATE,Boiler -- Performance & Energy,BOILER_C_FUEL_GAS_FLOW/1000,eval_error:NameError:name 'BOILER_C_FUEL_GAS_FLOW' is not defined,,
BOILER_C_FG_HYDROGEN_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_HYDROGEN_CONCENTRATION*COMPONENT_HYDROGEN_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_HYDROGEN_CONCENTRATION' is not ,,
BOILER_C_FG_IC4_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC4_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_IC4_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_IC4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_IC4_CONCENTRATION*COMPONENT_BUTANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_IC4_CONCENTRATION' is not defin,,
BOILER_C_FG_IC5_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC5_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_IC5_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_IC5_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_IC5_CONCENTRATION*COMPONENT_PENTANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_IC5_CONCENTRATION' is not defin,,
BOILER_C_FG_NC4_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC4_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_NC4_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_NC4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_NC4_CONCENTRATION*COMPONENT_BUTANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_NC4_CONCENTRATION' is not defin,,
BOILER_C_FG_NC5_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC5_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_NC5_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_NC5_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_NC5_CONCENTRATION*COMPONENT_PENTANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_NC5_CONCENTRATION' is not defin,,
BOILER_C_FG_NITROGEN_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NITROGEN_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_NITROGEN_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_NITROGEN_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_N2_CONCENTRATION*COMPONENT_NITROGEN_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_N2_CONCENTRATION' is not define,,
BOILER_C_FG_PROPANE_MASS_FRACTION,Boiler -- Combustion & Fuel,BOILER_C_FG_PROPANE_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,eval_error:NameError:name 'BOILER_C_FG_PROPANE_MASS_PERCENTAGE' is not defined,,
BOILER_C_FG_PROPANE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,NORMALIZED_BOILER_C_FG_PROPANE_CONCENTRATION*COMPONENT_PROPANE_MW/BOILER_C_FG_MW,eval_error:NameError:name 'NORMALIZED_BOILER_C_FG_PROPANE_CONCENTRATION' is not d,,
BOILER_C_FLUE_GAS_OXGYGEN_flag,Boiler -- Flue Gas & Stack,"if([BOILER_C_FLUE_GAS_OXGYGEN]-[BOILER_C_FLUE_GAS_OXGYGEN_Adjusted]==0,0,1)",missing_inputs,,BOILER_C_FLUE_GAS_OXGYGEN_Adjusted
BOILER_C_FLUE_GAS_PER_FUEL_MASS_RATIO,Boiler -- Flue Gas & Stack,BOILER_C_DRY_FLUE_GAS_PER_FUEL_MASS_RATIO+BOILER_C_TOTAL_H2O_PER_KG_OF_FUEL,eval_error:NameError:name 'BOILER_C_DRY_FLUE_GAS_PER_FUEL_MASS_RATIO' is not defi,,
BOILER_C_FOULING_INDEX,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,1/BOILER_C_UA_ECONOMIZER)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_FUEL_COMPOSITION_TOTAL,Boiler -- Performance & Energy,(BOILER_FG_CH4_CONCENTRATION+BOILER_FG_ETHANE_CONCENTRATION+BOILER_FG_ETHYLENE_CONCENTRATION+BOILER_FG_PROPANE_CONCENTRATION+BOILER_FG_NC5_CONCENTRATION+BOILER_FG_IC5_CONCENTRATION+BOILER_FG_IC4_CONCE,eval_error:NameError:name 'BOILER_FG_CH4_CONCENTRATION' is not defined,,
BOILER_C_FUEL_CONSUMPTION,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_CORRECTED_FUEL_FLOW*BOILER_C_MIXED_LHV_PER_KG/10^6)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_FUEL_GAIN_LOSS,Boiler -- Performance & Energy,([BOILER_C_ACTUAL_SP_ENERGY_DELTA_actual]*[DESUPERHEATER_C_OUTLET_STEAM_FLOW_actual])/0.0468/10^6*24,missing_inputs,,BOILER_C_ACTUAL_SP_ENERGY_DELTA_actual; DESUPERHEATER_C_OUTLET_STEAM_FLOW_actual
BOILER_C_FUEL_GAS_CORRECTED_TPH,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_CORRECTED_FUEL_FLOW/1000)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_FUEL_GAS_ENERGY_INPUT,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_FG_FLOW_RATE*1000*BOILER_C_MIXED_LHV_PER_KG/10^6)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_H2O_FORMED,Boiler -- Performance & Energy,BOILER_C_H2_H2O_COMBUSTION+BOILER_C_CH4_H2O_COMBUSTION+BOILER_C_ETHANE_H2O_COMBUSTION+BOILER_C_ETHYLENE_H2O_COMBUSTION+BOILER_C_PROPANE_H2O_COMBUSTION+BOILER_C_IC4_H2O_COMBUSTION+BOILER_C_NC4_H2O_COMB,eval_error:NameError:name 'BOILER_C_H2_H2O_COMBUSTION' is not defined,,
BOILER_C_H2_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_HYDROGEN_MASS_FRACTION*0,eval_error:NameError:name 'BOILER_C_FG_HYDROGEN_MASS_FRACTION' is not defined,,
BOILER_C_H2_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_HYDROGEN_MASS_FRACTION*8.937,eval_error:NameError:name 'BOILER_C_FG_HYDROGEN_MASS_FRACTION' is not defined,,
BOILER_C_H2_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_HYDROGEN_MASS_FRACTION*26.407,eval_error:NameError:name 'BOILER_C_FG_HYDROGEN_MASS_FRACTION' is not defined,,
BOILER_C_HEAT_LOSS_DUE_TO_DRY_FLUE_GAS_L1,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_DRY_FLUE_GAS_PER_FUEL_MASS_RATIO*((BOILER_C_AVG_CP_OF_FLUE_GAS_AT_STACK_TEMP*(BOILER_C_STACK_TEMPERATURE-15.6))))",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_HEAT_LOSS_DUE_TO_EVAPORATION_OF_WATER_FORMED_DUE_TO_H2_IN_FUEL_L2,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,9*(BOILER_C_FG_HYDROGEN_MASS_FRACTION)*(584+(BOILER_C_CP_OF_H2O_AT_STACK_TEMP)*(BOILER_C_STACK_TEMPERATURE-AMBIENT_TEMPERATURE)))",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_HEAT_LOSS_DUE_TO_H2O_IN_STACK_L3,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_TOTAL_H2O_PER_KG_OF_FUEL*(BOILER_C_STACK_TEMPERATURE*1.77251246754294+2494.5133413964-2529.43)/4.184)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_HEAT_LOSS_DUE_TO_INCOMPLETE_COMBUSTIONL4,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,0*10^-6*28*5654*BOILER_C_BOILER_LOAD)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_HP_STEAM_ENTHALPY,Boiler -- Performance & Energy,"if(BOILER_A_STATUS==0,0,(2175.54628147543-1.32764297764643*(HP_STEAM_PRESSURE_FROM_DS_C)+2.66244961166282*DESUPERHEATER_C_OUTLET_TEMPERATURE)*0.239+2)",eval_error:NameError:name 'BOILER_A_STATUS' is not defined,,
BOILER_C_IC4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC4_MASS_FRACTION*3.029,eval_error:NameError:name 'BOILER_C_FG_IC4_MASS_FRACTION' is not defined,,
BOILER_C_IC4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC4_MASS_FRACTION*1.55,eval_error:NameError:name 'BOILER_C_FG_NC4_MASS_FRACTION' is not defined,,
BOILER_C_IC4_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC4_MASS_FRACTION*11.908,eval_error:NameError:name 'BOILER_C_FG_IC4_MASS_FRACTION' is not defined,,
BOILER_C_IC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC5_MASS_FRACTION*3.05,eval_error:NameError:name 'BOILER_C_FG_IC5_MASS_FRACTION' is not defined,,
BOILER_C_IC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC5_MASS_FRACTION*1.498,eval_error:NameError:name 'BOILER_C_FG_IC5_MASS_FRACTION' is not defined,,
BOILER_C_IC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC5_MASS_FRACTION*11.805,eval_error:NameError:name 'BOILER_C_FG_IC5_MASS_FRACTION' is not defined,,
BOILER_C_LMTD_ECONOMIZER,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,((673-ECONOMIZER_C_OUTLET_TEMPERATURE)-(BOILER_C_STACK_TEMPERATURE-ECONOMIZER_C_INLET_TEMPERATURE))/ln((673-ECONOMIZER_C_OUTLET_TEMPERATURE)/(-ECONOMIZER_C_INLET_TEMPERATURE+BO",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_N2_FORMED,Boiler -- Performance & Energy,BOILER_C_H2_N2_COMBUSTION+BOILER_C_CH4_N2_COMBUSTION+BOILER_C_ETHANE_N2_COMBUSTION+BOILER_C_ETHYLENE_N2_COMBUSTION+BOILER_C_PROPANE_N2_COMBUSTION+BOILER_C_IC4_N2_COMBUSTION+BOILER_C_NC4_N2_COMBUSTION+,eval_error:NameError:name 'BOILER_C_H2_N2_COMBUSTION' is not defined,,
BOILER_C_NC4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC4_MASS_FRACTION*3.029,eval_error:NameError:name 'BOILER_C_FG_NC4_MASS_FRACTION' is not defined,,
BOILER_C_NC4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_IC4_MASS_FRACTION*1.55,eval_error:NameError:name 'BOILER_C_FG_IC4_MASS_FRACTION' is not defined,,
BOILER_C_NC4_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC4_MASS_FRACTION*11.908,eval_error:NameError:name 'BOILER_C_FG_NC4_MASS_FRACTION' is not defined,,
BOILER_C_NC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC5_MASS_FRACTION*3.05,eval_error:NameError:name 'BOILER_C_FG_NC5_MASS_FRACTION' is not defined,,
BOILER_C_NC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC5_MASS_FRACTION*1.498,eval_error:NameError:name 'BOILER_C_FG_NC5_MASS_FRACTION' is not defined,,
BOILER_C_NC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_NC5_MASS_FRACTION*11.805,eval_error:NameError:name 'BOILER_C_FG_NC5_MASS_FRACTION' is not defined,,
BOILER_C_PERC_DUTY_GAINED_IN_CONVECTION_SECTION,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_CONVECTION_DUTY/BOILER_C_ENERGY_GAINED*100)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_PER_DUTY_GAINED_IN_RADIANT_SECTION,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_RADIATION_DUTY/BOILER_C_ENERGY_GAINED*100)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_PH_ANALYZER_checked,Boiler -- Performance & Energy,"if([BOILER_C_PH_ANALYZER]>16,[UNITED_LIMS_CBD_C_PH],0)",computed,0.0,
BOILER_C_PROPANE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_PROPANE_MASS_FRACTION*2.994,eval_error:NameError:name 'BOILER_C_FG_PROPANE_MASS_FRACTION' is not defined,,
BOILER_C_PROPANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_PROPANE_MASS_FRACTION*1.634,eval_error:NameError:name 'BOILER_C_FG_PROPANE_MASS_FRACTION' is not defined,,
BOILER_C_PROPANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,BOILER_C_FG_PROPANE_MASS_FRACTION*12.074,eval_error:NameError:name 'BOILER_C_FG_PROPANE_MASS_FRACTION' is not defined,,
BOILER_C_RADIATION_DUTY,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_ENERGY_GAINED-BOILER_C_CONVECTION_DUTY)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_RADIATION_DUTY_TO_CONVECTION_DUTY,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_PER_DUTY_GAINED_IN_RADIANT_SECTION/BOILER_C_PERC_DUTY_GAINED_IN_CONVECTION_SECTION)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_RADIATION_LOSSES,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_MIXED_LHV_PER_KG*(-0.000004*BOILER_C_BOILER_LOAD^3+0.001*BOILER_C_BOILER_LOAD^2-0.0899*BOILER_C_BOILER_LOAD+3.2426)/100)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_RADIATION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_RADIATION_DUTY/BOILER_C_CORRECTED_FUEL_GAS_ENERGY_INPUT*100)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_SENSBILE_HEAT_CORRECTION_FOR_AIR,Boiler -- Performance & Energy,BOILER_C_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED*(BOILER_C_COMBUSTION_AIR_TEMPERATURE-15.6)*BOILER_C_AIR_FUEL_MASS_RATIO,eval_error:NameError:name 'BOILER_C_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED' is not de,,
BOILER_C_SENSIBLE_HEAT_CORRECTION_FOR_FUEL,Boiler -- Performance & Energy,"if(BOILER_C_AVG_CP_OF_FUEL_GAS_SENSIBLE_HEAT_CORRECTED*(BOILER_C_MAIN_FUEL_GAS_TEMPERATURE-15.6)<0,0,BOILER_C_AVG_CP_OF_FUEL_GAS_SENSIBLE_HEAT_CORRECTED*(BOILER_C_MAIN_FUEL_GAS_TEMPERATURE-15.6))",eval_error:NameError:name 'BOILER_C_AVG_CP_OF_FUEL_GAS_SENSIBLE_HEAT_CORRECTED' i,,
BOILER_C_SH_DUTY,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,DESUPERHEATER_C_OUTLET_STEAM_FLOW*((BOILER_C_STEAM_DRUM_PRESSURE*-2.64315212289699+DESUPERHEATER_C_OUTLET_TEMPERATURE*3.58096116723573+1939.73413132244)-(BOILER_C_STEAM_DRUM_PR",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_SH_PERFORMANCE,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,(BOILER_C_SH_SPECIFIC_DUTY)/0.110075721*100)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_SH_SPECIFIC_DUTY,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_SH_DUTY/DESUPERHEATER_C_OUTLET_STEAM_FLOW*1000)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_SPECIFIC_ENERGY_CONSUMPTION_IN_GCAL,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_FUEL_CONSUMPTION/(DESUPERHEATER_C_OUTLET_STEAM_FLOW/1000))",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_SPECIFIC_ENERGY_CONSUMPTION_IN_GJ,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_FUEL_CONSUMPTION/(DESUPERHEATER_C_OUTLET_STEAM_FLOW/1000)*4.184)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_STACK_LOSS,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL*BOILER_C_FUEL_GAS_FLOW/(1000*1000))",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_STACK_LOSS_CORRECTED,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL*BOILER_C_FUEL_GAS_CORRECTED_TPH/1000)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_STATUS,Boiler -- Performance & Energy,"if(BOILER_C_BOILER_LOAD>25&&DESUPERHEATER_C_OUTLET_TEMPERATURE>370&&HP_STEAM_PRESSURE_FROM_DS_C>40,1,0)","eval_error:SyntaxError:invalid syntax (<string>, line 1)",,
BOILER_C_STEAM_DRUM_TEMP,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,4.02521999671835*log(BOILER_C_STEAM_DRUM_PRESSURE*98.065)^3-4.64392873298701*log(BOILER_C_STEAM_DRUM_PRESSURE*98.065)^2+11.2370106828649*log(BOILER_C_STEAM_DRUM_PRESSURE*98.065",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_STEAM_TO_FIRE_DUTY_RATIO,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,DESUPERHEATER_C_OUTLET_STEAM_FLOW/(BOILER_C_FG_FLOW_RATE*BOILER_C_MIXED_LHV_PER_KG)*1000)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_SUPERHEATED_STEAM_BFW_RATIO,Boiler -- Steam Generation,"if(BOILER_C_STATUS==0,0,(DESUPERHEATER_C_OUTLET_STEAM_FLOW+CBD_BLOW_DOWN_C)/(BOILER_C_CORRECTED_BFW_FLOW*1000))",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_THERMAL_EFFICIENCY,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,(BOILER_C_TOTAL_STEAM_ENERGY-BOILER_C_BFW_ENERGY)/BOILER_C_CORRECTED_FUEL_GAS_ENERGY_INPUT*100)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_HEAT_LOSS_DUE_TO_INCOMPLETE_COMBUSTIONL4+BOILER_C_HEAT_LOSS_DUE_TO_H2O_IN_STACK_L3+BOILER_C_HEAT_LOSS_DUE_TO_DRY_FLUE_GAS_L1+BOILER_C_HEAT_LOSS_DUE_TO_EVAPORATION_OF_W",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_FLUE_GAS_CORRECTED,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_FUEL_GAS_CORRECTED_TPH*BOILER_C_FLUE_GAS_PER_FUEL_MASS_RATIO)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_FLUE_GAS_GENERATED,Boiler -- Flue Gas & Stack,"if(BOILER_C_STATUS==0,0,BOILER_C_FUEL_GAS_FLOW/1000*BOILER_C_FLUE_GAS_PER_FUEL_MASS_RATIO)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Performance & Energy,BOILER_C_FG_CH4_MASS_PERCENTAGE+BOILER_C_FG_ETHANE_MASS_PERCENTAGE+BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE+BOILER_C_FG_PROPANE_MASS_PERCENTAGE+BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE+BOILER_C_FG_NITROGEN_MA,eval_error:NameError:name 'BOILER_C_FG_CH4_MASS_PERCENTAGE' is not defined,,
BOILER_C_TOTAL_H2O_PER_KG_OF_FUEL,Boiler -- Performance & Energy,BOILER_C_TOTAL_MOISTURE_WITH_AIR+BOILER_C_H2O_FORMED,eval_error:NameError:name 'BOILER_C_TOTAL_MOISTURE_WITH_AIR' is not defined,,
BOILER_C_TOTAL_HEAT_ABSORBED_PER_KG_OF_FUEL,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_TOTAL_HEAT_INPUT_PER_KG_OF_FUEL-BOILER_C_TOTAL_HEAT_LOSS_PER_KG_OF_FUEL)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_HEAT_INPUT_PER_KG_OF_FUEL,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_SENSIBLE_HEAT_CORRECTION_FOR_FUEL+BOILER_C_SENSBILE_HEAT_CORRECTION_FOR_AIR+BOILER_C_MIXED_LHV_PER_KG)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_HEAT_LOSS_PER_KG_OF_FUEL,Boiler -- Performance & Energy,"if(BOILER_C_STATUS==0,0,BOILER_C_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL+BOILER_C_RADIATION_LOSSES)",eval_error:NameError:name 'BOILER_C_STATUS' is not defined,,
BOILER_C_TOTAL_MOISTURE_WITH_AIR,Boiler -- Performance & Energy,BOILER_C_AIR_FUEL_MASS_RATIO*BOILER_C_AIR_MOISTURE,eval_error:NameError:name 'BOILER_C_AIR_FUEL_MASS_RATIO' is not defined,,
