,tag_name,formula_expression,Category
3700,BOILER_B_UA_ECONOMIZER,"if(BOILER_B_STATUS==0,0,BOILER_B_ECONOMIZER_DUTY/BOILER_B_LMTD_ECONOMIZER)",Boiler -- Performance & Energy
3701,BOILER_B_FOULING_INDEX,"if(BOILER_B_STATUS==0,0,1/BOILER_B_UA_ECONOMIZER)",Boiler -- Performance & Energy
3702,BOILER_B_SH_DUTY,"if(BOILER_B_STATUS==0,0,DESUPERHEATER_B_OUTLET_STEAM_FLOW*((BOILER_B_STEAM_DRUM_PRESSURE*-2.64315212289699+DESUPERHEATER_B_OUTLET_TEMPERATURE*3.58096116723573+1939.73413132244)-(BOILER_B_STEAM_DRUM_PRESSURE*-4.27591051303366+BOILER_B_SUPERHEATER_INLET_TEMPERATURE*3.45877718874616+2082.10231045632))*0.239006/1000000)",Boiler -- Performance & Energy
3703,BOILER_B_SH_SPECIFIC_DUTY,"if(BOILER_B_STATUS==0,0,BOILER_B_SH_DUTY/DESUPERHEATER_B_OUTLET_STEAM_FLOW*1000)",Boiler -- Performance & Energy
3704,BOILER_B_FUEL_GAS_CORRECTED_TPH,"if(BOILER_B_STATUS==0,0,BOILER_B_CORRECTED_FUEL_FLOW/1000)",Boiler -- Performance & Energy
3705,BOILER_B_TOTAL_FLUE_GAS_CORRECTED,"if(BOILER_B_STATUS==0,0,BOILER_B_FUEL_GAS_CORRECTED_TPH*BOILER_B_FLUE_GAS_PER_FUEL_MASS_RATIO)",Boiler -- Flue Gas & Stack
3706,BOILER_B_STACK_LOSS_CORRECTED,"if(BOILER_B_STATUS==0,0,BOILER_B_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL*BOILER_B_FUEL_GAS_CORRECTED_TPH/1000)",Boiler -- Flue Gas & Stack
3707,BOILER_B_SUPERHEATED_STEAM_BFW_RATIO,"if(BOILER_B_STATUS==0,0,(DESUPERHEATER_B_OUTLET_STEAM_FLOW+CBD_BLOW_DOWN_B)/(BOILER_B_CORRECTED_BFW_FLOW*1000))",Boiler -- Steam Generation
3708,BOILER_B_CO2_EMISSIONS,"if(BOILER_B_STATUS==0,0,BOILER_B_CO2_FORMED*BOILER_B_FUEL_GAS_CORRECTED_TPH)",Boiler -- Emissions
3709,BOILER_B_CALCULATED_AIRFLOW_NM3H,"if(BOILER_B_STATUS==0,0,BOILER_B_AIR_FUEL_MASS_RATIO*BOILER_B_CORRECTED_FUEL_FLOW/(28.96/22.414)/1000)",Boiler -- Performance & Energy
3710,BOILER_B_SH_PERFORMANCE,"if(BOILER_B_STATUS==0,0,(BOILER_B_SH_SPECIFIC_DUTY)/0.110075721*100)",Boiler -- Performance & Energy
3711,BOILER_B_ENERGY_GAINED,"if(BOILER_B_STATUS==0,0,BOILER_B_TOTAL_STEAM_ENERGY-BOILER_B_BFW_ENERGY)",Boiler -- Performance & Energy
3712,BOILER_B_CONVECTION_DUTY,"if(BOILER_B_STATUS==0,0,BOILER_B_ECONOMIZER_DUTY+BOILER_B_SH_DUTY+BOILER_B_STACK_LOSS_CORRECTED)",Boiler -- Performance & Energy
3713,BOILER_B_RADIATION_DUTY,"if(BOILER_B_STATUS==0,0,BOILER_B_ENERGY_GAINED-BOILER_B_CONVECTION_DUTY)",Boiler -- Performance & Energy
3714,BOILER_B_PERC_DUTY_GAINED_IN_CONVECTION_SECTION,"if(BOILER_B_STATUS==0,0,BOILER_B_CONVECTION_DUTY/BOILER_B_ENERGY_GAINED*100)",Boiler -- Performance & Energy
3715,BOILER_B_PER_DUTY_GAINED_IN_RADIANT_SECTION,"if(BOILER_B_STATUS==0,0,BOILER_B_RADIATION_DUTY/BOILER_B_ENERGY_GAINED*100)",Boiler -- Performance & Energy
3716,BOILER_B_RADIATION_DUTY_TO_CONVECTION_DUTY,"if(BOILER_B_STATUS==0,0,BOILER_B_PER_DUTY_GAINED_IN_RADIANT_SECTION/BOILER_B_PERC_DUTY_GAINED_IN_CONVECTION_SECTION)",Boiler -- Performance & Energy
3717,BOILER_B_RADIATION_SECTION_EFFICIENCY,"if(BOILER_B_STATUS==0,0,BOILER_B_RADIATION_DUTY/BOILER_B_CORRECTED_FUEL_GAS_ENERGY_INPUT*100)",Boiler -- Performance & Energy
3718,BOILER_B_CONVECTION_SECTION_EFFICIENCY,"if(BOILER_B_STATUS==0,0,BOILER_B_CONVECTION_DUTY/BOILER_B_CORRECTED_FUEL_GAS_ENERGY_INPUT*100)",Boiler -- Performance & Energy
3719,BOILER_C_FUEL_COMPOSITION_TOTAL,(BOILER_FG_CH4_CONCENTRATION+BOILER_FG_ETHANE_CONCENTRATION+BOILER_FG_ETHYLENE_CONCENTRATION+BOILER_FG_PROPANE_CONCENTRATION+BOILER_FG_NC5_CONCENTRATION+BOILER_FG_IC5_CONCENTRATION+BOILER_FG_IC4_CONCENTRATION+BOILER_FG_NC4_CONCENTRATION+BOILER_FG_HYDROGEN_CONCENTRATION+BOILER_FG_N2_CONCENTRATION),Boiler -- Performance & Energy
3720,NORMALIZED_BOILER_C_FG_CH4_CONCENTRATION,BOILER_FG_CH4_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL*100,Normalized Variant
3721,NORMALIZED_BOILER_C_FG_ETHANE_CONCENTRATION,100*(BOILER_FG_ETHANE_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3722,NORMALIZED_BOILER_C_FG_ETHYLENE_CONCENTRATION,(BOILER_FG_ETHYLENE_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL)*100,Normalized Variant
3723,NORMALIZED_BOILER_C_FG_PROPANE_CONCENTRATION,100*(BOILER_FG_PROPANE_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3724,NORMALIZED_BOILER_C_FG_CO2_CONCENTRATION,100*(BOILER_FG_CO2_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3725,NORMALIZED_BOILER_C_FG_IC4_CONCENTRATION,100*(BOILER_FG_IC4_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3726,NORMALIZED_BOILER_C_FG_NC4_CONCENTRATION,100*(BOILER_FG_NC4_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3727,NORMALIZED_BOILER_C_FG_NC5_CONCENTRATION,100*(BOILER_FG_NC5_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3728,NORMALIZED_BOILER_C_FG_IC5_CONCENTRATION,100*(BOILER_FG_IC5_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3729,NORMALIZED_BOILER_C_FG_N2_CONCENTRATION,BOILER_FG_N2_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL*100,Normalized Variant
3730,NORMALIZED_BOILER_C_FG_HYDROGEN_CONCENTRATION,100*(BOILER_FG_HYDROGEN_CONCENTRATION/BOILER_C_FUEL_COMPOSITION_TOTAL),Normalized Variant
3731,BOILER_C_FG_MW,(NORMALIZED_BOILER_C_FG_CH4_CONCENTRATION*COMPONENT_METHANE_MW+NORMALIZED_BOILER_C_FG_ETHANE_CONCENTRATION*COMPONENT_ETHANE_MW+NORMALIZED_BOILER_C_FG_ETHYLENE_CONCENTRATION*COMPONENT_ETHYLENE_MW+NORMALIZED_BOILER_C_FG_PROPANE_CONCENTRATION*COMPONENT_PROPANE_MW+NORMALIZED_BOILER_C_FG_IC4_CONCENTRATION*COMPONENT_BUTANE_MW+NORMALIZED_BOILER_C_FG_NC5_CONCENTRATION*COMPONENT_PENTANE_MW+NORMALIZED_BOILER_C_FG_HYDROGEN_CONCENTRATION*COMPONENT_HYDROGEN_MW+NORMALIZED_BOILER_C_FG_N2_CONCENTRATION*COMPONENT_NITROGEN_MW+NORMALIZED_BOILER_C_FG_NC4_CONCENTRATION*COMPONENT_BUTANE_MW+NORMALIZED_BOILER_C_FG_IC5_CONCENTRATION*COMPONENT_PENTANE_MW)/100,Component Properties (LHV/MW)
3732,BOILER_C_FG_CH4_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_CH4_CONCENTRATION*COMPONENT_METHANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3733,BOILER_C_FG_ETHANE_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_ETHANE_CONCENTRATION*COMPONENT_ETHANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3734,BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_ETHYLENE_CONCENTRATION*COMPONENT_ETHYLENE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3735,BOILER_C_FG_PROPANE_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_PROPANE_CONCENTRATION*COMPONENT_PROPANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3736,BOILER_C_FG_NITROGEN_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_N2_CONCENTRATION*COMPONENT_NITROGEN_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3737,BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_HYDROGEN_CONCENTRATION*COMPONENT_HYDROGEN_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3738,BOILER_C_FG_IC4_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_IC4_CONCENTRATION*COMPONENT_BUTANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3739,BOILER_C_FG_NC4_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_NC4_CONCENTRATION*COMPONENT_BUTANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3740,BOILER_C_FG_NC5_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_NC5_CONCENTRATION*COMPONENT_PENTANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3741,BOILER_C_FG_IC5_MASS_PERCENTAGE,NORMALIZED_BOILER_C_FG_IC5_CONCENTRATION*COMPONENT_PENTANE_MW/BOILER_C_FG_MW,Boiler -- Combustion & Fuel
3742,BOILER_C_FG_DENSITY,BOILER_C_FG_MW/22.414,Boiler -- Performance & Energy
3743,BOILER_C_LHV_DESIGEN,(LHV_FG/BOILER_C_FG_DENSITY)/1000,Component Properties (LHV/MW)
3744,BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,BOILER_C_FG_CH4_MASS_PERCENTAGE+BOILER_C_FG_ETHANE_MASS_PERCENTAGE+BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE+BOILER_C_FG_PROPANE_MASS_PERCENTAGE+BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE+BOILER_C_FG_NITROGEN_MASS_PERCENTAGE+BOILER_C_FG_IC4_MASS_PERCENTAGE+BOILER_C_FG_NC4_MASS_PERCENTAGE+BOILER_C_FG_NC5_MASS_PERCENTAGE+BOILER_C_FG_IC5_MASS_PERCENTAGE,Boiler -- Performance & Energy
3745,BOILER_C_FG_CH4_MASS_FRACTION,BOILER_C_FG_CH4_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3746,BOILER_C_FG_ETHANE_MASS_FRACTION,BOILER_C_FG_ETHANE_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3747,BOILER_C_FG_ETHYLENE_MASS_FRACTION,BOILER_C_FG_ETHYLENE_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3748,BOILER_C_FG_PROPANE_MASS_FRACTION,BOILER_C_FG_PROPANE_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3749,BOILER_C_FG_NITROGEN_MASS_FRACTION,BOILER_C_FG_NITROGEN_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3750,BOILER_C_FG_HYDROGEN_MASS_FRACTION,BOILER_C_FG_HYDROGEN_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3751,BOILER_C_FG_IC4_MASS_FRACTION,BOILER_C_FG_IC4_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3752,BOILER_C_FG_NC4_MASS_FRACTION,BOILER_C_FG_NC4_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3753,BOILER_C_FG_NC5_MASS_FRACTION,BOILER_C_FG_NC5_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3754,BOILER_C_FG_IC5_MASS_FRACTION,BOILER_C_FG_IC5_MASS_PERCENTAGE/BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Combustion & Fuel
3755,BOILER_C_LHV,(BOILER_C_FG_HYDROGEN_MASS_FRACTION*LHV_H2_HYDROGEN+BOILER_C_FG_CH4_MASS_FRACTION*LHV_CH4_METHANE+BOILER_C_FG_NITROGEN_MASS_FRACTION*LHV_N2_NITROGEN+BOILER_C_FG_ETHANE_MASS_FRACTION*LHV_C2H6_ETHANE+BOILER_C_FG_PROPANE_MASS_FRACTION*LHV_C3H8_PROPANE+BOILER_C_FG_IC4_MASS_FRACTION*LHV_IC4+BOILER_C_FG_NC4_MASS_FRACTION*LHV_NC4+BOILER_C_FG_NC5_MASS_FRACTION*LHV_NC5+BOILER_C_FG_IC5_MASS_FRACTION*LHV_IC5)*239,Component Properties (LHV/MW)
3756,BOILER_C_FG_FLOW_RATE,BOILER_C_FUEL_GAS_FLOW/1000,Boiler -- Performance & Energy
3757,BOILER_C_AIR_REQUIRED_FOR_H2_COMBUSTION,BOILER_C_FG_HYDROGEN_MASS_FRACTION*34.344,Boiler -- Combustion & Fuel
3758,BOILER_C_AIR_REQUIRED_FOR_CH4_COMBUSTION,BOILER_C_FG_CH4_MASS_FRACTION*17.265,Boiler -- Combustion & Fuel
3759,BOILER_C_AIR_REQUIRED_FOR_ETHANE_COMBUSTION,BOILER_C_FG_ETHANE_MASS_FRACTION*16.119,Boiler -- Combustion & Fuel
3760,BOILER_C_AIR_REQUIRED_FOR_ETHYLENE_COMBUSTION,BOILER_C_FG_ETHYLENE_MASS_FRACTION*14.807,Boiler -- Combustion & Fuel
3761,BOILER_C_AIR_REQUIRED_FOR_PROPANE_COMBUSTION,BOILER_C_FG_PROPANE_MASS_FRACTION*15.703,Boiler -- Combustion & Fuel
3762,BOILER_C_AIR_REQUIRED_FOR_NC4_COMBUSTION,BOILER_C_FG_NC4_MASS_FRACTION*15.487,Boiler -- Combustion & Fuel
3763,BOILER_C_AIR_REQUIRED_FOR_IC4_COMBUSTION,BOILER_C_FG_IC4_MASS_FRACTION*15.487,Boiler -- Combustion & Fuel
3764,BOILER_C_AIR_REQUIRED_FOR_NC5_COMBUSTION,BOILER_C_FG_NC5_MASS_FRACTION*15.353,Boiler -- Combustion & Fuel
3765,BOILER_C_AIR_REQUIRED_FOR_IC5_COMBUSTION,BOILER_C_FG_IC5_MASS_FRACTION*15.353,Boiler -- Combustion & Fuel
3766,BOILER_C_H2_CO2_COMBUSTION,BOILER_C_FG_HYDROGEN_MASS_FRACTION*0,Boiler -- Combustion & Fuel
3767,BOILER_C_CH4_CO2_COMBUSTION,BOILER_C_FG_CH4_MASS_FRACTION*2.744,Boiler -- Combustion & Fuel
3768,BOILER_C_ETHANE_CO2_COMBUSTION,BOILER_C_FG_ETHANE_MASS_FRACTION*2.927,Boiler -- Combustion & Fuel
3769,BOILER_C_ETHYLENE_CO2_COMBUSTION,BOILER_C_FG_ETHYLENE_MASS_FRACTION*3.138,Boiler -- Combustion & Fuel
3770,BOILER_C_PROPANE_CO2_COMBUSTION,BOILER_C_FG_PROPANE_MASS_FRACTION*2.994,Boiler -- Combustion & Fuel
3771,BOILER_C_NC4_CO2_COMBUSTION,BOILER_C_FG_NC4_MASS_FRACTION*3.029,Boiler -- Combustion & Fuel
3772,BOILER_C_IC4_CO2_COMBUSTION,BOILER_C_FG_IC4_MASS_FRACTION*3.029,Boiler -- Combustion & Fuel
3773,BOILER_C_NC5_CO2_COMBUSTION,BOILER_C_FG_NC5_MASS_FRACTION*3.05,Boiler -- Combustion & Fuel
3774,BOILER_C_IC5_CO2_COMBUSTION,BOILER_C_FG_IC5_MASS_FRACTION*3.05,Boiler -- Combustion & Fuel
3775,BOILER_C_H2_N2_COMBUSTION,BOILER_C_FG_HYDROGEN_MASS_FRACTION*26.407,Boiler -- Combustion & Fuel
3776,BOILER_C_CH4_N2_COMBUSTION,BOILER_C_FG_CH4_MASS_FRACTION*13.275,Boiler -- Combustion & Fuel
3777,BOILER_C_ETHANE_N2_COMBUSTION,BOILER_C_FG_ETHANE_MASS_FRACTION*12.394,Boiler -- Combustion & Fuel
3778,BOILER_C_ETHYLENE_N2_COMBUSTION,BOILER_C_FG_ETHYLENE_MASS_FRACTION*11.385,Boiler -- Combustion & Fuel
3779,BOILER_C_PROPANE_N2_COMBUSTION,BOILER_C_FG_PROPANE_MASS_FRACTION*12.074,Boiler -- Combustion & Fuel
3780,BOILER_C_IC4_N2_COMBUSTION,BOILER_C_FG_IC4_MASS_FRACTION*11.908,Boiler -- Combustion & Fuel
3781,BOILER_C_NC4_N2_COMBUSTION,BOILER_C_FG_NC4_MASS_FRACTION*11.908,Boiler -- Combustion & Fuel
3782,BOILER_C_IC5_N2_COMBUSTION,BOILER_C_FG_IC5_MASS_FRACTION*11.805,Boiler -- Combustion & Fuel
3783,BOILER_C_NC5_N2_COMBUSTION,BOILER_C_FG_NC5_MASS_FRACTION*11.805,Boiler -- Combustion & Fuel
3784,BOILER_C_H2_H2O_COMBUSTION,BOILER_C_FG_HYDROGEN_MASS_FRACTION*8.937,Boiler -- Combustion & Fuel
3785,BOILER_C_CH4_H2O_COMBUSTION,BOILER_C_FG_CH4_MASS_FRACTION*2.246,Boiler -- Combustion & Fuel
3786,BOILER_C_ETHANE_H2O_COMBUSTION,BOILER_C_FG_ETHANE_MASS_FRACTION*1.798,Boiler -- Combustion & Fuel
3787,BOILER_C_ETHYLENE_H2O_COMBUSTION,BOILER_C_FG_ETHYLENE_MASS_FRACTION*1.285,Boiler -- Combustion & Fuel
3788,BOILER_C_PROPANE_H2O_COMBUSTION,BOILER_C_FG_PROPANE_MASS_FRACTION*1.634,Boiler -- Combustion & Fuel
3789,BOILER_C_IC4_H2O_COMBUSTION,BOILER_C_FG_NC4_MASS_FRACTION*1.55,Boiler -- Combustion & Fuel
3790,BOILER_C_NC4_H2O_COMBUSTION,BOILER_C_FG_IC4_MASS_FRACTION*1.55,Boiler -- Combustion & Fuel
3791,BOILER_C_IC5_H2O_COMBUSTION,BOILER_C_FG_IC5_MASS_FRACTION*1.498,Boiler -- Combustion & Fuel
3792,BOILER_C_NC5_H2O_COMBUSTION,BOILER_C_FG_NC5_MASS_FRACTION*1.498,Boiler -- Combustion & Fuel
3793,BOILER_C_AIR_REQUIRED_FOR_COMPLETE_COMBUSTION,BOILER_C_AIR_REQUIRED_FOR_H2_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_CH4_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_ETHANE_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_ETHYLENE_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_PROPANE_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_NC4_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_IC4_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_NC5_COMBUSTION+BOILER_C_AIR_REQUIRED_FOR_IC5_COMBUSTION,Boiler -- Combustion & Fuel
3794,BOILER_C_CO2_FORMED,BOILER_C_CH4_CO2_COMBUSTION+BOILER_C_ETHANE_CO2_COMBUSTION+BOILER_C_ETHYLENE_CO2_COMBUSTION+BOILER_C_PROPANE_CO2_COMBUSTION+BOILER_C_NC4_CO2_COMBUSTION+BOILER_C_IC4_CO2_COMBUSTION+BOILER_C_NC5_CO2_COMBUSTION+BOILER_C_IC5_CO2_COMBUSTION,Boiler -- Performance & Energy
3795,BOILER_C_N2_FORMED,BOILER_C_H2_N2_COMBUSTION+BOILER_C_CH4_N2_COMBUSTION+BOILER_C_ETHANE_N2_COMBUSTION+BOILER_C_ETHYLENE_N2_COMBUSTION+BOILER_C_PROPANE_N2_COMBUSTION+BOILER_C_IC4_N2_COMBUSTION+BOILER_C_NC4_N2_COMBUSTION+BOILER_C_IC5_N2_COMBUSTION+BOILER_C_NC5_N2_COMBUSTION,Boiler -- Performance & Energy
3796,BOILER_C_H2O_FORMED,BOILER_C_H2_H2O_COMBUSTION+BOILER_C_CH4_H2O_COMBUSTION+BOILER_C_ETHANE_H2O_COMBUSTION+BOILER_C_ETHYLENE_H2O_COMBUSTION+BOILER_C_PROPANE_H2O_COMBUSTION+BOILER_C_IC4_H2O_COMBUSTION+BOILER_C_NC4_H2O_COMBUSTION+BOILER_C_IC5_H2O_COMBUSTION+BOILER_C_NC5_H2O_COMBUSTION,Boiler -- Performance & Energy
3797,BOILER_C_VAPOUR_PRESSURE_OF_H2O,10^(8.07131-(1730.63/(233.426+(AMBIENT_TEMPERATURE)))),Boiler -- Performance & Energy
3798,BOILER_C_AIR_MOISTURE,BOILER_C_VAPOUR_PRESSURE_OF_H2O/(760-BOILER_C_VAPOUR_PRESSURE_OF_H2O*RELATIVE_HUMIDITY_CLEAN)*RELATIVE_HUMIDITY_CLEAN*18.015/28.96,Boiler -- Performance & Energy
3799,BOILER_C_CORRECTED_COMBUSTION_AIR,BOILER_C_AIR_REQUIRED_FOR_COMPLETE_COMBUSTION/(1-BOILER_C_AIR_MOISTURE),Boiler -- Combustion & Fuel
3800,BOILER_C_CORRECTED_COMBUTION_H2O_FORMED,BOILER_C_H2O_FORMED+(BOILER_C_CORRECTED_COMBUSTION_AIR-BOILER_C_AIR_REQUIRED_FOR_COMPLETE_COMBUSTION),Boiler -- Performance & Energy
3801,BOILER_C_EXCESS_AIR,((28.96*BOILER_C_FLUE_GAS_OXGYGEN)*((BOILER_C_N2_FORMED/28.01)+(BOILER_C_CORRECTED_COMBUTION_H2O_FORMED/18.015)+(BOILER_C_CO2_FORMED/44.01))/(20.95-BOILER_C_FLUE_GAS_OXGYGEN)),Boiler -- Performance & Energy
3802,BOILER_C_AIR_FUEL_MASS_RATIO,BOILER_C_EXCESS_AIR+BOILER_C_CORRECTED_COMBUSTION_AIR,Boiler -- Combustion & Fuel
3803,BOILER_C_TOTAL_MOISTURE_WITH_AIR,BOILER_C_AIR_FUEL_MASS_RATIO*BOILER_C_AIR_MOISTURE,Boiler -- Performance & Energy
3804,BOILER_C_TOTAL_H2O_PER_KG_OF_FUEL,BOILER_C_TOTAL_MOISTURE_WITH_AIR+BOILER_C_H2O_FORMED,Boiler -- Performance & Energy
3805,BOILER_C_CP_AT_COMBUSTION_TEMPERATURE,(((28.98641)+1.85398*((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)-9.647459*((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)^2+16.63537*((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)^3+(0.000117/((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)^2))*0.239*0.79)+(((31.32234)-20.23531*((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)+57.86644*((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)^2-36.50624*((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)^3+(-0.007374/((BOILER_C_COMBUSTION_AIR_TEMPERATURE+273.15)/1000)^2))*0.239*0.21),Boiler -- Combustion & Fuel
3806,BOILER_C_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED,((BOILER_C_AIR_CP_REF_T+BOILER_C_CP_AT_COMBUSTION_TEMPERATURE)/2)/28.96,Boiler -- Performance & Energy
3807,BOILER_C_CP_H2_FUEL_TEMP,((33.066178)-11.363417*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)+11.432816*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2-2.772874*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^3+(-0.158558/((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2))*0.239,Boiler -- Performance & Energy
3808,BOILER_C_CP_CH4_FUEL_TEMP,((-0.703029)+108.4773*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)-42.52157*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2+5.862788*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^3+(0.678565/((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2))*0.239,Boiler -- Performance & Energy
3809,BOILER_C_CP_ETHANE_FUEL_TEMP,(6.08160993967773+173.58246031667*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)-66.9190547406319*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2+9.08912024736972*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^3+(0.129136456966982/((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2))*0.239,Boiler -- Performance & Energy
3810,BOILER_C_CP_PROPANE_FUEL_TEMP,(12.6608072783283+232.070245794953*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)-70.3446118121155*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2+0.60714221002859*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^3+(0.0269571781100411/((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2))*0.239,Boiler -- Performance & Energy
3811,BOILER_C_CP_ETHYLENE_FUEL_TEMP,(-6.38788+184.4019*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)-112.9718*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2+28.49593*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^3+0.31554/((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2)*0.239,Boiler -- Performance & Energy
3812,BOILER_C_CP_NC4_FUEL_TEMP,(22.1581076705715+292.589410831127*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)-85.8165101864775*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2-1.01394039648879*((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^3+(0.00634969201331822/((BOILER_C_MAIN_FUEL_GAS_TEMPERATURE+273.15)/1000)^2))*0.239,Boiler -- Performance & Energy
